,Unnamed: 0,City,Zip Code,Walk Score,Transit Score,Bike Score,Population,State,Walkability,Public Transportation,Bikeability
922,75,Alton,,39,0,30,27865,IL,Car Dependent,Minimal,Somewhat Bikeable
923,76,Kankakee,,51,0,47,27537,IL,Somewhat Walkable,Minimal,Somewhat Bikeable
924,77,Glen Ellyn,,50,26,52,27450,IL,Somewhat Walkable,Some Transit,Bikeable
925,78,Wilmette,60091.0,56,35,57,27087,IL,Somewhat Walkable,Some Transit,Bikeable
926,79,West Chicago,,37,0,49,27086,IL,Car Dependent,Minimal,Somewhat Bikeable
927,80,East St. Louis,,34,42,45,27006,IL,Car Dependent,Some Transit,Somewhat Bikeable
928,81,McHenry,,27,0,43,26992,IL,Car Dependent,Minimal,Somewhat Bikeable
929,82,Batavia,,30,0,53,26045,IL,Car Dependent,Minimal,Bikeable
930,83,Carbondale,,41,0,53,25902,IL,Car Dependent,Minimal,Bikeable
931,84,Freeport,,41,0,47,25638,IL,Car Dependent,Minimal,Somewhat Bikeable
932,85,Belvidere,,35,0,46,25585,IL,Car Dependent,Minimal,Somewhat Bikeable
933,86,Collinsville,,30,0,26,25579,IL,Car Dependent,Minimal,Somewhat Bikeable
934,87,Melrose Park,60160.0,68,38,54,25411,IL,Somewhat Walkable,Some Transit,Bikeable
935,88,Harvey,,52,44,49,25282,IL,Somewhat Walkable,Some Transit,Somewhat Bikeable
936,89,Vernon Hills,60061.0,26,0,47,25113,IL,Car Dependent,Minimal,Somewhat Bikeable
937,90,Elmwood Park,,69,52,56,24883,IL,Somewhat Walkable,Good Transit,Bikeable
938,91,Lockport,,24,0,37,24839,IL,Car Dependent,Minimal,Somewhat Bikeable
939,92,Woodstock,,30,0,41,24770,IL,Car Dependent,Minimal,Somewhat Bikeable
940,93,Westmont,60559.0,51,25,49,24685,IL,Somewhat Walkable,Some Transit,Somewhat Bikeable
941,94,Zion,,38,0,48,24413,IL,Car Dependent,Minimal,Somewhat Bikeable
942,95,New Lenox,,23,0,44,24394,IL,Car Dependent,Minimal,Somewhat Bikeable
943,96,Edwardsville,,30,0,46,24293,IL,Car Dependent,Minimal,Somewhat Bikeable
944,97,Huntley,,13,0,45,24291,IL,Car Dependent,Minimal,Somewhat Bikeable
945,98,Homer Glen,,14,0,36,24220,IL,Car Dependent,Minimal,Somewhat Bikeable
946,99,Rolling Meadows,,43,0,60,24099,IL,Car Dependent,Minimal,Bikeable
947,100,Maywood,60153.0,62,40,57,24090,IL,Somewhat Walkable,Some Transit,Bikeable
948,101,Loves Park,61111.0,30,0,43,23996,IL,Car Dependent,Minimal,Somewhat Bikeable
949,102,Blue Island,,62,45,48,23706,IL,Somewhat Walkable,Some Transit,Somewhat Bikeable
950,103,Machesney Park,61115.0,21,0,44,23499,IL,Car Dependent,Minimal,Somewhat Bikeable
951,104,East Peoria,,15,0,25,23402,IL,Car Dependent,Minimal,Somewhat Bikeable
952,105,Morton Grove,60053.0,57,37,57,23270,IL,Somewhat Walkable,Some Transit,Bikeable
953,106,Dolton,60419.0,50,29,45,23153,IL,Somewhat Walkable,Some Transit,Somewhat Bikeable
954,107,Roselle,,34,16,59,22763,IL,Car Dependent,Minimal,Bikeable
955,108,Lisle,,36,24,43,22390,IL,Car Dependent,Minimal,Somewhat Bikeable
956,109,Darien,60561.0,34,0,47,22086,IL,Car Dependent,Minimal,Somewhat Bikeable
957,110,South Holland,60473.0,43,31,42,22030,IL,Car Dependent,Some Transit,Somewhat Bikeable
958,111,Bloomingdale,60108.0,41,0,59,22018,IL,Car Dependent,Minimal,Bikeable
959,112,South Elgin,,29,0,51,21985,IL,Car Dependent,Minimal,Bikeable
960,113,Park Forest,,33,27,47,21975,IL,Car Dependent,Some Transit,Somewhat Bikeable
961,114,Villa Park,,50,17,51,21904,IL,Somewhat Walkable,Minimal,Bikeable
962,115,Charleston,,39,0,50,21838,IL,Car Dependent,Minimal,Bikeable
963,116,Geneva,,37,0,57,21495,IL,Car Dependent,Minimal,Bikeable
964,117,East Moline,,35,0,41,21302,IL,Car Dependent,Minimal,Somewhat Bikeable
965,118,Grayslake,,26,22,45,20957,IL,Car Dependent,Minimal,Somewhat Bikeable
966,119,Crest Hill,,25,0,44,20837,IL,Car Dependent,Minimal,Somewhat Bikeable
967,120,Libertyville,,37,0,52,20315,IL,Car Dependent,Minimal,Bikeable
968,121,Evergreen Park,60805.0,62,46,55,19852,IL,Somewhat Walkable,Some Transit,Bikeable
969,122,Lake Zurich,,32,0,41,19631,IL,Car Dependent,Minimal,Somewhat Bikeable
970,123,Jacksonville,,34,0,46,19446,IL,Car Dependent,Minimal,Somewhat Bikeable
971,124,Lake Forest,,19,0,42,19375,IL,Car Dependent,Minimal,Somewhat Bikeable
972,125,Homewood,,43,36,43,19323,IL,Car Dependent,Some Transit,Somewhat Bikeable
973,126,Macomb,,37,0,43,19288,IL,Car Dependent,Minimal,Somewhat Bikeable
974,127,Alsip,60803.0,44,27,50,19277,IL,Car Dependent,Some Transit,Bikeable
975,128,Bellwood,60104.0,60,37,58,19071,IL,Somewhat Walkable,Some Transit,Bikeable
976,129,Matteson,,21,0,43,19009,IL,Car Dependent,Minimal,Somewhat Bikeable
977,130,Brookfield,60513.0,59,32,57,18978,IL,Somewhat Walkable,Some Transit,Bikeable
978,131,Ottawa,,40,0,45,18768,IL,Car Dependent,Minimal,Somewhat Bikeable
979,132,Mokena,,21,0,39,18740,IL,Car Dependent,Minimal,Somewhat Bikeable
980,133,Bourbonnais,,38,0,43,18631,IL,Car Dependent,Minimal,Somewhat Bikeable
981,134,Mattoon,,36,0,51,18555,IL,Car Dependent,Minimal,Bikeable
982,135,Montgomery,,15,0,53,18438,IL,Car Dependent,Minimal,Bikeable
983,136,Bensenville,,46,25,50,18352,IL,Car Dependent,Some Transit,Bikeable
984,137,Franklin Park,60131.0,60,35,48,18333,IL,Somewhat Walkable,Some Transit,Somewhat Bikeable
985,138,Round Lake,,18,0,40,18289,IL,Car Dependent,Minimal,Somewhat Bikeable
986,139,Cary,,24,7,47,18271,IL,Car Dependent,Minimal,Somewhat Bikeable
987,140,Deerfield,,37,26,43,18225,IL,Car Dependent,Some Transit,Somewhat Bikeable
988,141,Godfrey,,11,0,25,17982,IL,Car Dependent,Minimal,Somewhat Bikeable
989,142,Frankfort,,19,0,46,17782,IL,Car Dependent,Minimal,Somewhat Bikeable
990,143,Sycamore,,27,0,47,17519,IL,Car Dependent,Minimal,Somewhat Bikeable
991,144,Palos Hills,,37,33,43,17484,IL,Car Dependent,Some Transit,Somewhat Bikeable
992,145,Marion,,37,0,44,17193,IL,Car Dependent,Minimal,Somewhat Bikeable
993,146,Fairview Heights,62208.0,25,26,30,17078,IL,Car Dependent,Some Transit,Somewhat Bikeable
994,147,Yorkville,,18,0,42,16921,IL,Car Dependent,Minimal,Somewhat Bikeable
995,148,Hinsdale,60521.0,43,26,42,16816,IL,Car Dependent,Some Transit,Somewhat Bikeable
996,149,North Aurora,60542.0,19,0,44,16760,IL,Car Dependent,Minimal,Somewhat Bikeable
997,150,Westchester,60154.0,41,31,47,16718,IL,Car Dependent,Some Transit,Somewhat Bikeable
998,151,Country Club Hills,,31,0,39,16541,IL,Car Dependent,Minimal,Somewhat Bikeable
999,0,Indianapolis,46227.0,31,23,45,820445,IN,Car Dependent,Minimal,Somewhat Bikeable
1000,1,Fort Wayne,46815.0,30,22,47,253691,IN,Car Dependent,Minimal,Somewhat Bikeable
1001,2,Evansville,47714.0,42,0,47,117429,IN,Car Dependent,Minimal,Somewhat Bikeable
1002,3,South Bend,46615.0,43,0,60,101168,IN,Car Dependent,Minimal,Bikeable
1003,4,Hammond,46324.0,52,0,57,80830,IN,Somewhat Walkable,Minimal,Bikeable
1004,5,Bloomington,47405.0,43,28,57,80405,IN,Car Dependent,Some Transit,Bikeable
1005,6,Gary,46404.0,34,0,45,80294,IN,Car Dependent,Minimal,Somewhat Bikeable
1006,7,Carmel,46032.0,17,0,55,79191,IN,Car Dependent,Minimal,Bikeable
1007,8,Fishers,46038.0,18,0,53,76794,IN,Car Dependent,Minimal,Bikeable
1008,9,Muncie,47305.0,37,0,55,70085,IN,Car Dependent,Minimal,Bikeable
1009,10,Lafayette,47904.0,36,32,45,67140,IN,Car Dependent,Some Transit,Somewhat Bikeable
1010,11,Terre Haute,47807.0,37,19,52,60785,IN,Car Dependent,Minimal,Bikeable
1011,12,Anderson,46016.0,31,0,43,56129,IN,Car Dependent,Minimal,Somewhat Bikeable
1012,13,Noblesville,,15,0,45,51969,IN,Car Dependent,Minimal,Somewhat Bikeable
1013,14,Elkhart,,37,0,49,50949,IN,Car Dependent,Minimal,Somewhat Bikeable
1014,15,Greenwood,,23,0,43,49791,IN,Car Dependent,Minimal,Somewhat Bikeable
1015,16,Mishawaka,,41,0,50,48252,IN,Car Dependent,Minimal,Bikeable
1016,17,Lawrence,46236.0,24,10,40,46001,IN,Car Dependent,Minimal,Somewhat Bikeable
1017,18,Kokomo,,38,0,51,45468,IN,Car Dependent,Minimal,Bikeable
1018,19,Jeffersonville,47130.0,23,0,37,44953,IN,Car Dependent,Minimal,Somewhat Bikeable
1019,20,Columbus,,25,0,49,44061,IN,Car Dependent,Minimal,Somewhat Bikeable
1020,21,Portage,46368.0,17,0,43,36828,IN,Car Dependent,Minimal,Somewhat Bikeable
1021,22,Richmond,,39,0,50,36812,IN,Car Dependent,Minimal,Bikeable
1022,23,New Albany,,36,0,41,36372,IN,Car Dependent,Minimal,Somewhat Bikeable
1023,24,Merrillville,,24,0,42,35246,IN,Car Dependent,Minimal,Somewhat Bikeable
1024,25,Valparaiso,,40,0,47,31730,IN,Car Dependent,Minimal,Somewhat Bikeable
1025,26,Goshen,,31,0,51,31719,IN,Car Dependent,Minimal,Bikeable
1026,27,Michigan City,,39,0,45,31479,IN,Car Dependent,Minimal,Somewhat Bikeable
1027,28,Granger,46530.0,8,0,32,30465,IN,Car Dependent,Minimal,Somewhat Bikeable
1028,29,Westfield,,15,0,52,30068,IN,Car Dependent,Minimal,Bikeable
1029,30,Marion,,38,0,49,29948,IN,Car Dependent,Minimal,Somewhat Bikeable
1030,31,East Chicago,46312.0,59,0,57,29698,IN,Somewhat Walkable,Minimal,Bikeable
1031,32,West Lafayette,,49,45,62,29596,IN,Car Dependent,Some Transit,Bikeable
1032,33,Schererville,46375.0,21,0,42,29243,IN,Car Dependent,Minimal,Somewhat Bikeable
1033,34,Hobart,,23,0,42,29059,IN,Car Dependent,Minimal,Somewhat Bikeable
1034,35,Plainfield,,20,1,49,27631,IN,Car Dependent,Minimal,Somewhat Bikeable
1035,36,Crown Point,,28,0,42,27317,IN,Car Dependent,Minimal,Somewhat Bikeable
1036,37,Highland,46322.0,44,2,59,23727,IN,Car Dependent,Minimal,Bikeable
1037,38,Franklin,,26,0,44,23712,IN,Car Dependent,Minimal,Somewhat Bikeable
1038,39,Munster,46321.0,36,0,54,23603,IN,Car Dependent,Minimal,Bikeable
1039,40,La Porte,,41,0,52,22053,IN,Car Dependent,Minimal,Bikeable
1040,41,Clarksville,47129.0,30,0,46,21724,IN,Car Dependent,Minimal,Somewhat Bikeable
1041,42,Brownsburg,,21,0,38,21285,IN,Car Dependent,Minimal,Somewhat Bikeable
1042,43,Greenfield,,30,0,44,20602,IN,Car Dependent,Minimal,Somewhat Bikeable
1043,44,Shelbyville,,37,0,46,19191,IN,Car Dependent,Minimal,Somewhat Bikeable
1044,45,Vincennes,,44,0,47,18423,IN,Car Dependent,Minimal,Somewhat Bikeable
1045,46,Logansport,,51,0,48,18396,IN,Somewhat Walkable,Minimal,Somewhat Bikeable
1046,47,New Castle,,37,0,43,18114,IN,Car Dependent,Minimal,Somewhat Bikeable
1047,48,Seymour,,39,0,48,17503,IN,Car Dependent,Minimal,Somewhat Bikeable
1048,49,Huntington,,41,0,43,17391,IN,Car Dependent,Minimal,Somewhat Bikeable
1049,50,Griffith,,40,0,50,16893,IN,Car Dependent,Minimal,Bikeable
1050,0,Des Moines,50315.0,45,30,42,203433,IA,Car Dependent,Some Transit,Somewhat Bikeable
1051,1,Cedar Rapids,52402.0,34,20,41,126326,IA,Car Dependent,Minimal,Somewhat Bikeable
1052,2,Davenport,52806.0,41,0,43,99685,IA,Car Dependent,Minimal,Somewhat Bikeable
1053,3,Sioux City,51104.0,41,24,36,82684,IA,Car Dependent,Minimal,Somewhat Bikeable
1054,4,Waterloo,50702.0,37,0,48,68406,IA,Car Dependent,Minimal,Somewhat Bikeable
1055,5,Iowa City,52245.0,44,0,64,67862,IA,Car Dependent,Minimal,Bikeable
1056,6,Council Bluffs,51501.0,35,0,45,62230,IA,Car Dependent,Minimal,Somewhat Bikeable
1057,7,Ames,,43,0,68,58965,IA,Car Dependent,Minimal,Bikeable
1058,8,Dubuque,,40,25,34,57637,IA,Car Dependent,Some Transit,Somewhat Bikeable
1059,9,West Des Moines,50265.0,32,0,37,56609,IA,Car Dependent,Minimal,Somewhat Bikeable
1060,10,Ankeny,,32,0,40,45582,IA,Car Dependent,Minimal,Somewhat Bikeable
1061,11,Urbandale,50322.0,31,0,40,39463,IA,Car Dependent,Minimal,Somewhat Bikeable
1062,12,Cedar Falls,,38,20,57,39260,IA,Car Dependent,Minimal,Bikeable
1063,13,Marion,,29,0,41,34768,IA,Car Dependent,Minimal,Somewhat Bikeable
1064,14,Bettendorf,,31,0,42,33217,IA,Car Dependent,Minimal,Somewhat Bikeable
1065,15,Mason City,,38,20,54,28079,IA,Car Dependent,Minimal,Bikeable
1066,16,Marshalltown,,44,16,49,27552,IA,Car Dependent,Minimal,Somewhat Bikeable
1067,17,Clinton,,39,22,42,26885,IA,Car Dependent,Minimal,Somewhat Bikeable
1068,18,Burlington,,38,13,41,25663,IA,Car Dependent,Minimal,Somewhat Bikeable
1069,19,Fort Dodge,,34,19,46,25206,IA,Car Dependent,Minimal,Somewhat Bikeable
1070,20,Ottumwa,,35,0,37,25023,IA,Car Dependent,Minimal,Somewhat Bikeable
1071,21,Muscatine,,38,22,41,22886,IA,Car Dependent,Minimal,Somewhat Bikeable
1072,22,Coralville,52241.0,32,21,47,18907,IA,Car Dependent,Minimal,Somewhat Bikeable
1073,23,Johnston,,19,0,32,17278,IA,Car Dependent,Minimal,Somewhat Bikeable
1074,0,Wichita,67212.0,35,20,48,382368,KS,Car Dependent,Minimal,Somewhat Bikeable
1075,1,Overland Park,66212.0,35,16,48,173372,KS,Car Dependent,Minimal,Somewhat Bikeable
1076,2,Kansas City,66102.0,33,22,28,145786,KS,Car Dependent,Minimal,Somewhat Bikeable
1077,3,Topeka,66604.0,36,24,56,127473,KS,Car Dependent,Minimal,Bikeable
1078,4,Olathe,,27,11,50,125872,KS,Car Dependent,Minimal,Bikeable
1079,5,Lawrence,,39,35,59,87643,KS,Car Dependent,Some Transit,Bikeable
1080,6,Shawnee,66216.0,24,0,33,62209,KS,Car Dependent,Minimal,Somewhat Bikeable
1081,7,Manhattan,66506.0,39,0,54,52281,KS,Car Dependent,Minimal,Bikeable
1082,8,Lenexa,66215.0,33,0,44,48190,KS,Car Dependent,Minimal,Somewhat Bikeable
1083,9,Salina,,38,0,47,47707,KS,Car Dependent,Minimal,Somewhat Bikeable
1084,10,Hutchinson,,33,0,45,42080,KS,Car Dependent,Minimal,Somewhat Bikeable
1085,11,Leavenworth,66027.0,29,0,35,35251,KS,Car Dependent,Minimal,Somewhat Bikeable
1086,12,Leawood,66206.0,20,0,34,31867,KS,Car Dependent,Minimal,Somewhat Bikeable
1087,13,Dodge City,,37,0,43,27340,KS,Car Dependent,Minimal,Somewhat Bikeable
1088,14,Garden City,,41,0,53,26658,KS,Car Dependent,Minimal,Bikeable
1089,15,Emporia,,45,0,48,24916,KS,Car Dependent,Minimal,Somewhat Bikeable
1090,16,Junction City,,33,0,35,23353,KS,Car Dependent,Minimal,Somewhat Bikeable
1091,17,Derby,,31,0,39,22158,KS,Car Dependent,Minimal,Somewhat Bikeable
1092,18,Prairie Village,,41,0,39,21447,KS,Car Dependent,Minimal,Somewhat Bikeable
1093,19,Liberal,,44,0,47,20525,KS,Car Dependent,Minimal,Somewhat Bikeable
1094,20,Hays,,42,0,48,20510,KS,Car Dependent,Minimal,Somewhat Bikeable
1095,21,Pittsburg,,36,0,52,20233,KS,Car Dependent,Minimal,Bikeable
1096,22,Newton,,34,0,49,19132,KS,Car Dependent,Minimal,Somewhat Bikeable
1097,23,Gardner,,23,0,39,19123,KS,Car Dependent,Minimal,Somewhat Bikeable
1098,0,Louisville,40214.0,34,28,43,597337,KY,Car Dependent,Some Transit,Somewhat Bikeable
1098,0,Jefferson,40214.0,34,28,43,597337,KY,Car Dependent,Some Transit,Somewhat Bikeable
1099,1,Lexington,40517.0,34,24,46,295803,KY,Car Dependent,Minimal,Somewhat Bikeable
1099,1,Fayette,40517.0,34,24,46,295803,KY,Car Dependent,Minimal,Somewhat Bikeable
1100,2,Bowling Green,,39,0,42,58067,KY,Car Dependent,Minimal,Somewhat Bikeable
1101,3,Owensboro,,36,0,50,57265,KY,Car Dependent,Minimal,Bikeable
1102,4,Covington,41014.0,45,33,40,40640,KY,Car Dependent,Some Transit,Somewhat Bikeable
1103,5,Hopkinsville,,25,0,37,31577,KY,Car Dependent,Minimal,Somewhat Bikeable
1104,6,Richmond,,32,0,32,31364,KY,Car Dependent,Minimal,Somewhat Bikeable
1105,7,Florence,,33,21,34,29951,KY,Car Dependent,Minimal,Somewhat Bikeable
1106,8,Georgetown,,23,0,30,29098,KY,Car Dependent,Minimal,Somewhat Bikeable
1107,9,Henderson,,28,0,42,28757,KY,Car Dependent,Minimal,Somewhat Bikeable
1108,10,Elizabethtown,,27,0,32,28531,KY,Car Dependent,Minimal,Somewhat Bikeable
1109,11,Nicholasville,,29,0,34,28015,KY,Car Dependent,Minimal,Somewhat Bikeable
1110,12,Jeffersontown,,30,22,39,26595,KY,Car Dependent,Minimal,Somewhat Bikeable
1111,13,Frankfort,,30,0,25,25527,KY,Car Dependent,Minimal,Somewhat Bikeable
1112,14,Paducah,,33,0,44,25024,KY,Car Dependent,Minimal,Somewhat Bikeable
1113,15,Independence,,10,10,13,24757,KY,Car Dependent,Minimal,Somewhat Bikeable
1114,16,Radcliff,,19,0,29,21688,KY,Car Dependent,Minimal,Somewhat Bikeable
1115,17,Ashland,,31,0,28,21684,KY,Car Dependent,Minimal,Somewhat Bikeable
1116,18,Madisonville,,19,0,33,19591,KY,Car Dependent,Minimal,Somewhat Bikeable
1117,19,Winchester,,37,0,33,18368,KY,Car Dependent,Minimal,Somewhat Bikeable
1118,20,Erlanger,,22,16,23,18082,KY,Car Dependent,Minimal,Somewhat Bikeable
1119,21,Murray,,33,0,43,17741,KY,Car Dependent,Minimal,Somewhat Bikeable
1120,22,St. Matthews,,48,36,49,17472,KY,Car Dependent,Some Transit,Somewhat Bikeable
1121,0,New Orleans,70119.0,59,44,66,343829,LA,Somewhat Walkable,Some Transit,Bikeable
1122,1,Baton Rouge,70808.0,41,0,47,229493,LA,Car Dependent,Minimal,Somewhat Bikeable
1123,2,Shreveport,71105.0,31,0,41,199311,LA,Car Dependent,Minimal,Somewhat Bikeable
1124,3,Metairie,70003.0,54,0,50,138481,LA,Somewhat Walkable,Minimal,Bikeable
1125,4,Lafayette,,42,0,49,120623,LA,Car Dependent,Minimal,Somewhat Bikeable
1126,5,Lake Charles,70601.0,37,0,47,71993,LA,Car Dependent,Minimal,Somewhat Bikeable
1127,6,Kenner,70065.0,45,0,47,66702,LA,Car Dependent,Minimal,Somewhat Bikeable
1128,7,Bossier City,,28,0,42,61315,LA,Car Dependent,Minimal,Somewhat Bikeable
1129,8,Monroe,71201.0,34,0,45,48815,LA,Car Dependent,Minimal,Somewhat Bikeable
1130,9,Alexandria,,33,0,45,47723,LA,Car Dependent,Minimal,Somewhat Bikeable
1131,10,Houma,,42,0,47,33727,LA,Car Dependent,Minimal,Somewhat Bikeable
1132,11,Marrero,,46,0,47,33141,LA,Car Dependent,Minimal,Somewhat Bikeable
1133,12,New Iberia,,42,0,52,30617,LA,Car Dependent,Minimal,Bikeable
1134,13,Laplace,70068.0,23,0,39,29872,LA,Car Dependent,Minimal,Somewhat Bikeable
1135,14,Slidell,,37,0,47,27068,LA,Car Dependent,Minimal,Somewhat Bikeable
1136,15,Prairieville,,12,0,32,26895,LA,Car Dependent,Minimal,Somewhat Bikeable
1137,16,Central,70818.0,7,0,31,26864,LA,Car Dependent,Minimal,Somewhat Bikeable
1138,17,Terrytown,,52,0,47,23319,LA,Somewhat Walkable,Minimal,Somewhat Bikeable
1139,18,Ruston,,24,0,34,21859,LA,Car Dependent,Minimal,Somewhat Bikeable
1140,19,Sulphur,,30,0,43,20410,LA,Car Dependent,Minimal,Somewhat Bikeable
1141,20,Harvey,,45,0,45,20348,LA,Car Dependent,Minimal,Somewhat Bikeable
1142,21,Hammond,,35,0,46,20019,LA,Car Dependent,Minimal,Somewhat Bikeable
1143,22,Bayou Cane,,38,0,47,19355,LA,Car Dependent,Minimal,Somewhat Bikeable
1144,23,Shenandoah,,22,0,35,18399,LA,Car Dependent,Minimal,Somewhat Bikeable
1145,24,Natchitoches,,33,0,43,18323,LA,Car Dependent,Minimal,Somewhat Bikeable
1146,25,Gretna,70053.0,64,0,56,17736,LA,Somewhat Walkable,Minimal,Bikeable
1147,26,Chalmette,,46,0,46,16751,LA,Car Dependent,Minimal,Somewhat Bikeable
1148,27,Opelousas,,46,0,53,16634,LA,Car Dependent,Minimal,Bikeable
1149,0,Portland,4103.0,61,4,68,66194,ME,Somewhat Walkable,Minimal,Bikeable
1150,1,Lewiston,4240.0,45,0,42,36592,ME,Car Dependent,Minimal,Somewhat Bikeable
1151,2,Bangor,,41,0,39,33039,ME,Car Dependent,Minimal,Somewhat Bikeable
1152,3,South Portland,4106.0,41,0,62,25002,ME,Car Dependent,Minimal,Bikeable
1153,4,Auburn,4210.0,33,0,31,23055,ME,Car Dependent,Minimal,Somewhat Bikeable
1154,5,Biddeford,,39,0,44,21277,ME,Car Dependent,Minimal,Somewhat Bikeable
1155,6,Augusta,,25,0,30,19136,ME,Car Dependent,Minimal,Somewhat Bikeable
1156,7,Saco,4072.0,23,0,40,18482,ME,Car Dependent,Minimal,Somewhat Bikeable
1157,8,Westbrook,4092.0,32,0,47,17494,ME,Car Dependent,Minimal,Somewhat Bikeable
1158,0,Baltimore,21215.0,65,57,56,620961,MD,Somewhat Walkable,Good Transit,Bikeable
1159,1,Columbia,21044.0,32,27,34,99615,MD,Car Dependent,Some Transit,Somewhat Bikeable
1160,2,Germantown,,36,37,47,86395,MD,Car Dependent,Some Transit,Somewhat Bikeable
1161,3,Silver Spring,20910.0,61,64,59,71452,MD,Somewhat Walkable,Good Transit,Bikeable
1162,4,Waldorf,,17,0,35,67752,MD,Car Dependent,Minimal,Somewhat Bikeable
1163,5,Glen Burnie,,35,23,43,67639,MD,Car Dependent,Minimal,Somewhat Bikeable
1164,6,Ellicott City,,23,11,23,65834,MD,Car Dependent,Minimal,Somewhat Bikeable
1165,7,Frederick,,46,0,47,65239,MD,Car Dependent,Minimal,Somewhat Bikeable
1166,8,Dundalk,21222.0,49,34,46,63597,MD,Car Dependent,Some Transit,Somewhat Bikeable
1167,9,Rockville,,54,53,58,61209,MD,Somewhat Walkable,Good Transit,Bikeable
1168,10,Bethesda,,45,46,56,60858,MD,Car Dependent,Some Transit,Bikeable
1169,11,Gaithersburg,,49,41,52,59933,MD,Car Dependent,Some Transit,Bikeable
1170,12,Towson,21204.0,49,40,38,55197,MD,Car Dependent,Some Transit,Somewhat Bikeable
1171,13,Bowie,,25,23,40,54727,MD,Car Dependent,Minimal,Somewhat Bikeable
1172,14,Aspen Hill,,27,42,40,48759,MD,Car Dependent,Some Transit,Somewhat Bikeable
1173,15,Wheaton,,48,57,45,48284,MD,Car Dependent,Good Transit,Somewhat Bikeable
1174,16,Bel Air South,,21,13,24,47709,MD,Car Dependent,Minimal,Somewhat Bikeable
1175,17,Potomac,,16,0,26,44965,MD,Car Dependent,Minimal,Somewhat Bikeable
1176,18,Severn,,17,17,32,44231,MD,Car Dependent,Minimal,Somewhat Bikeable
1177,19,North Bethesda,,49,54,55,43828,MD,Car Dependent,Good Transit,Bikeable
1178,20,Catonsville,,39,38,38,41567,MD,Car Dependent,Some Transit,Somewhat Bikeable
1179,21,Hagerstown,,52,0,52,39662,MD,Somewhat Walkable,Minimal,Bikeable
1180,22,Essex,,39,35,41,39262,MD,Car Dependent,Some Transit,Somewhat Bikeable
1181,23,Annapolis,,50,34,57,38394,MD,Somewhat Walkable,Some Transit,Bikeable
1182,24,Woodlawn,,38,39,35,37879,MD,Car Dependent,Some Transit,Somewhat Bikeable
1183,25,Severna Park,21146.0,18,11,32,37634,MD,Car Dependent,Minimal,Somewhat Bikeable
1184,26,Odenton,,25,0,39,37132,MD,Car Dependent,Minimal,Somewhat Bikeable
1185,27,Clinton,20735.0,14,5,24,35970,MD,Car Dependent,Minimal,Somewhat Bikeable
1186,28,Olney,20832.0,23,26,46,33844,MD,Car Dependent,Some Transit,Somewhat Bikeable
1187,29,Chillum,,53,53,56,33513,MD,Somewhat Walkable,Good Transit,Bikeable
1188,30,Randallstown,,23,23,29,32430,MD,Car Dependent,Minimal,Somewhat Bikeable
1189,31,Montgomery Village,,36,39,35,32032,MD,Car Dependent,Some Transit,Somewhat Bikeable
1190,32,Pikesville,,34,29,31,30764,MD,Car Dependent,Some Transit,Somewhat Bikeable
1191,33,Parkville,,57,39,44,30734,MD,Somewhat Walkable,Some Transit,Somewhat Bikeable
1192,34,Owings Mills,,35,23,26,30622,MD,Car Dependent,Minimal,Somewhat Bikeable
1193,35,Bel Air North,,17,0,27,30568,MD,Car Dependent,Minimal,Somewhat Bikeable
1194,36,Eldersburg,,13,0,18,30531,MD,Car Dependent,Minimal,Somewhat Bikeable
1195,37,College Park,,52,48,67,30413,MD,Somewhat Walkable,Some Transit,Bikeable
1196,38,Salisbury,,45,0,46,30343,MD,Car Dependent,Minimal,Somewhat Bikeable
1197,39,Carney,,39,23,28,29941,MD,Car Dependent,Minimal,Somewhat Bikeable
1198,40,Milford Mill,,37,37,35,29042,MD,Car Dependent,Some Transit,Somewhat Bikeable
