"city, state",ds,y
"Decatur, AL",2018,669
"Pickens County, AL",2018,606
"Columbus, AL",2018,823
"Birmingham, AL",2018,882
"Hoover, AL",2018,882
"Tuscaloosa, AL",2018,805
"Walker County, AL",2018,655
"Anchorage, AK",2018,1337
"Fairbanks, AK",2018,1368
"Matanuska, AK",2018,1111
"Susitna Borough, AK",2018,1111
"Sierra Vista, AZ",2018,779
"Douglas, AZ",2018,779
"Flagstaff, AZ",2018,1129
"Lake Havasu City, AZ",2018,797
"Kingman, AZ",2018,797
"Tucson, AZ",2018,854
"Phoenix, AZ",2018,1013
"Mesa, AZ",2018,1013
"Scottsdale, AZ",2018,1013
"Prescott, AZ",2018,891
"Yuma, AZ",2018,800
"Jonesboro, AR",2018,743
"Memphis, AR",2018,833
"Hot Springs, AR",2018,771
"Grant County, AR",2018,650
"Pine Bluff, AR",2018,691
"Little River County, AR",2018,633
"Texarkana, AR",2018,795
"Poinsett County, AR",2018,633
"Little Rock, AR",2018,811
"North Little Rock, AR",2018,811
"Conway, AR",2018,811
"Fort Smith, AR",2018,697
"Fayetteville, AR",2018,723
"Springdale, AR",2018,723
"Rogers, AR",2018,723
"Chico, CA",2018,992
"Oakland, CA",2018,2329
"Fremont, CA",2018,2329
"Fresno, CA",2018,958
"El Centro, CA",2018,901
"Bakersfield, CA",2018,904
"Hanford, CA",2018,929
"Corcoran, CA",2018,929
"Los Angeles, CA",2018,1663
"Long Beach, CA",2018,1663
"Glendale, CA",2018,1663
"Madera, CA",2018,962
"Merced, CA",2018,790
"Salinas, CA",2018,1433
"Napa, CA",2018,1575
"Santa Ana, CA",2018,1876
"Anaheim, CA",2018,1876
"Irvine, CA",2018,1876
"Sacramento, CA",2018,1086
"Roseville, CA",2018,1086
", CA",2018,1086
"Arden, CA",2018,1086
"Arcade, CA",2018,1086
"San Benito County, CA",2018,1699
"Riverside, CA",2018,1156
"San Bernardino, CA",2018,1156
"Ontario, CA",2018,1156
"San Diego, CA",2018,1816
"Carlsbad, CA",2018,1816
"Stockton, CA",2018,990
"Lodi, CA",2018,990
"San Luis Obispo, CA",2018,1427
"Paso Robles, CA",2018,1427
"Arroyo Grande, CA",2018,1427
"San Francisco, CA",2018,3121
"Santa Maria, CA",2018,1917
"Santa Barbara, CA",2018,1917
"San Jose, CA",2018,2522
"Sunnyvale, CA",2018,2522
"Santa Clara, CA",2018,2522
"Santa Cruz, CA",2018,1965
"Watsonville, CA",2018,1965
"Redding, CA",2018,915
"Vallejo, CA",2018,1341
"Fairfield, CA",2018,1341
"Santa Rosa, CA",2018,1843
"Modesto, CA",2018,1035
"Visalia, CA",2018,842
"Porterville, CA",2018,842
"Oxnard, CA",2018,1739
"Thousand Oaks, CA",2018,1739
"Ventura, CA",2018,1739
"Yolo, CA",2018,1203
"Yuba City, CA",2018,887
"Boulder, CO",2018,1461
"Colorado Springs, CO",2018,1020
"Fort Collins, CO",2018,1106
"Grand Junction, CO",2018,844
"Denver, CO",2018,1418
"Aurora, CO",2018,1418
"Lakewood, CO",2018,1418
"Pueblo, CO",2018,770
"Teller County, CO",2018,1044
"Greeley, CO",2018,937
"Danbury, CT",2018,1609
"Bridgeport, CT",2018,1272
"Stamford, CT",2018,1986
"Norwalk, CT",2018,1986
"Southern Middlesex County, CT",2018,1386
"Milford, CT",2018,1310
"Ansonia, CT",2018,1310
"Seymour, CT",2018,1310
"Waterbury, CT",2018,1049
"New Haven, CT",2018,1299
"Meriden, CT",2018,1299
"Colchester, CT",2018,1291
"Lebanon, CT",2018,1291
"Norwich, CT",2018,1190
"New London, CT",2018,1190
"Hartford, CT",2018,1158
"West Hartford, CT",2018,1158
"East Hartford, CT",2018,1158
"Windham County, CT",2018,1049
"Dover, DE",2018,933
"Philadelphia, DE",2018,1266
"Camden, DE",2018,1266
"Wilmington, DE",2018,1266
"Sussex County, DE",2018,900
"Washington, DC",2018,1793
"Arlington, DC",2018,1793
"Alexandria, DC",2018,1793
"Baker County, FL",2018,741
"Panama City, FL",2018,995
"Lynn Haven, FL",2018,995
"Panama City Beach, FL",2018,995
"Palm Bay, FL",2018,1018
"Melbourne, FL",2018,1018
"Titusville, FL",2018,1018
"Fort Lauderdale, FL",2018,1387
"Punta Gorda, FL",2018,885
"Homosassa Springs, FL",2018,798
"Naples, FL",2018,1220
"Immokalee, FL",2018,1220
"Marco Island, FL",2018,1220
"Palm Coast, FL",2018,967
"Gainesville, FL",2018,894
"Gulf County, FL",2018,890
"Sebring, FL",2018,790
"Sebastian, FL",2018,892
"Vero Beach, FL",2018,892
"Cape Coral, FL",2018,956
"Fort Myers, FL",2018,956
"Tallahassee, FL",2018,958
"Ocala, FL",2018,815
"Miami, FL",2018,1351
"Miami Beach, FL",2018,1351
"Kendall, FL",2018,1351
"Crestview, FL",2018,1003
"Fort Walton Beach, FL",2018,1003
"Destin, FL",2018,1003
"West Palm Beach, FL",2018,1422
"Boca Raton, FL",2018,1422
"Tampa, FL",2018,1045
"St. Petersburg, FL",2018,1045
"Clearwater, FL",2018,1045
"Lakeland, FL",2018,859
"Winter Haven, FL",2018,859
"Jacksonville, FL",2018,947
"Port St. Lucie, FL",2018,1032
"Pensacola, FL",2018,846
"Ferry Pass, FL",2018,846
"Brent, FL",2018,846
"North Port, FL",2018,1078
"Sarasota, FL",2018,1078
"Bradenton, FL",2018,1078
"Orlando, FL",2018,1096
"Kissimmee, FL",2018,1096
"Sanford, FL",2018,1096
"The Villages, FL",2018,757
"Deltona, FL",2018,955
"Daytona Beach, FL",2018,955
"Ormond Beach, FL",2018,955
"Wakulla County, FL",2018,889
"Walton County, FL",2018,854
"Butts County, GA",2018,880
"Savannah, GA",2018,1063
"Rome, GA",2018,691
"Gainesville, GA",2018,847
"Haralson County, GA",2018,803
"Warner Robins, GA",2018,828
"Lamar County, GA",2018,695
"Hinesville, GA",2018,840
"Lincoln County, GA",2018,659
"Long County, GA",2018,666
"Valdosta, GA",2018,709
"Brunswick, GA",2018,752
"Meriwether County, GA",2018,722
"Monroe County, GA",2018,748
"Morgan County, GA",2018,801
"Murray County, GA",2018,659
"Columbus, GA",2018,823
"Athens, GA",2018,783
"Clarke County, GA",2018,783
"Peach County, GA",2018,694
"Pulaski County, GA",2018,659
"Augusta, GA",2018,771
"Richmond County, GA",2018,771
"Chattanooga, GA",2018,806
"Atlanta, GA",2018,1031
"Sandy Springs, GA",2018,1031
"Roswell, GA",2018,1031
"Dalton, GA",2018,696
"Albany, GA",2018,716
"Urban Honolulu, HI",2018,2031
"Pocatello, ID",2018,719
"Butte County, ID",2018,710
"Logan, ID",2018,702
"Gem County, ID",2018,790
"Idaho Falls, ID",2018,739
"Coeur d'Alene, ID",2018,848
"Lewiston, ID",2018,777
"Boise City, ID",2018,866
"Cape Girardeau, IL",2018,703
"Bond County, IL",2018,721
"DeKalb County, IL",2018,958
"De Witt County, IL",2018,670
"Grundy County, IL",2018,1081
"Jackson County, IL",2018,712
"Kankakee, IL",2018,889
"Kendall County, IL",2018,1225
"Bloomington, IL",2018,894
"Decatur, IL",2018,764
"Macoupin County, IL",2018,670
"Champaign, IL",2018,849
"Urbana, IL",2018,849
"Davenport, IL",2018,778
"Moline, IL",2018,778
"Rock Island, IL",2018,778
"St. Louis, IL",2018,896
"Springfield, IL",2018,826
"Danville, IL",2018,741
"Chicago, IL",2018,1180
"Joliet, IL",2018,1180
"Naperville, IL",2018,1180
"Williamson County, IL",2018,696
"Rockford, IL",2018,777
"Peoria, IL",2018,778
"Columbus, IN",2018,843
"Carroll County, IN",2018,697
"Muncie, IN",2018,728
"Elkhart, IN",2018,781
"Goshen, IN",2018,781
"Louisville, IN",2018,821
"Kokomo, IN",2018,697
"Jasper County, IN",2018,812
"Michigan City, IN",2018,758
"La Porte, IN",2018,758
"Anderson, IN",2018,732
"Bloomington, IN",2018,920
"Cincinnati, IN",2018,845
"Owen County, IN",2018,726
"Gary, IN",2018,906
"Putnam County, IN",2018,697
"South Bend, IN",2018,858
"Mishawaka, IN",2018,858
"Scott County, IN",2018,782
"Indianapolis, IN",2018,852
"Carmel, IN",2018,852
"Sullivan County, IN",2018,773
"Lafayette, IN",2018,824
"West Lafayette, IN",2018,824
"Union County, IN",2018,699
"Terre Haute, IN",2018,769
"Evansville, IN",2018,769
"Washington County, IN",2018,697
"Fort Wayne, IN",2018,752
"Benton County, IA",2018,650
"Bremer County, IA",2018,672
"Dubuque, IA",2018,780
"Waterloo, IA",2018,765
"Cedar Falls, IA",2018,765
"Iowa City, IA",2018,956
"Jones County, IA",2018,653
"Cedar Rapids, IA",2018,774
"Plymouth County, IA",2018,675
"Omaha, IA",2018,927
"Council Bluffs, IA",2018,927
"Davenport, IA",2018,778
"Moline, IA",2018,778
"Rock Island, IA",2018,778
"Ames, IA",2018,887
"Des Moines, IA",2018,875
"West Des Moines, IA",2018,875
"Washington County, IA",2018,777
"Sioux City, IA",2018,806
"St. Joseph, KS",2018,739
"Lawrence, KS",2018,843
"Kingman County, KS",2018,697
"Manhattan, KS",2018,1014
"Wichita, KS",2018,807
"Sumner County, KS",2018,712
"Topeka, KS",2018,786
"Kansas City, KS",2018,869
"Allen County, KY",2018,666
"Butler County, KY",2018,620
"Grant County, KY",2018,781
"Huntington, KY",2018,696
"Ashland, KY",2018,696
"Evansville, KY",2018,769
"Elizabethtown, KY",2018,749
"Owensboro, KY",2018,713
"Meade County, KY",2018,724
"Cincinnati, KY",2018,845
"Shelby County, KY",2018,800
"Clarksville, KY",2018,838
"Louisville, KY",2018,821
"Bowling Green, KY",2018,777
"Lexington, KY",2018,820
"Fayette, KY",2018,820
"Acadia Parish, LA",2018,680
"Lake Charles, LA",2018,791
"Shreveport, LA",2018,820
"Bossier City, LA",2018,820
"Iberia Parish, LA",2018,759
"Iberville Parish, LA",2018,708
"Alexandria, LA",2018,750
"St. James Parish, LA",2018,680
"Lafayette, LA",2018,865
"New Orleans, LA",2018,996
"Metairie, LA",2018,996
"Hammond, LA",2018,831
"Houma, LA",2018,824
"Thibodaux, LA",2018,824
"Monroe, LA",2018,728
"Vermilion Parish, LA",2018,680
"Webster Parish, LA",2018,680
"Baton Rouge, LA",2018,906
"Lewiston, ME",2018,847
"Auburn, ME",2018,847
"Cumberland County, ME",2018,983
"Bangor, ME",2018,938
"Penobscot County, ME",2018,825
"Sagadahoc County, ME",2018,906
"Portland, ME",2018,1348
"York County, ME",2018,974
"York, ME",2018,1256
"Kittery, ME",2018,1256
"South Berwick, ME",2018,1256
"Cumberland, MD",2018,697
"Philadelphia, MD",2018,1266
"Camden, MD",2018,1266
"Wilmington, MD",2018,1266
"Washington, MD",2018,1793
"Arlington, MD",2018,1793
"Alexandria, MD",2018,1793
"California, MD",2018,1329
"Lexington Park, MD",2018,1329
"Somerset County, MD",2018,763
"Hagerstown, MD",2018,913
"Salisbury, MD",2018,1001
"Worcester County, MD",2018,1012
"Baltimore, MD",2018,1411
"Columbia, MD",2018,1411
"Towson, MD",2018,1411
"Barnstable Town, MA",2018,1441
"Pittsfield, MA",2018,1000
"Berkshire County, MA",2018,1021
"New Bedford, MA",2018,906
"Easton, MA",2018,1425
"Raynham, MA",2018,1425
"Taunton, MA",2018,1187
"Mansfield, MA",2018,1187
"Norton, MA",2018,1187
"Providence, MA",2018,1014
"Fall River, MA",2018,1014
"Lawrence, MA",2018,1187
"Springfield, MA",2018,1117
"Lowell, MA",2018,1392
"Brockton, MA",2018,1365
"Boston, MA",2018,1740
"Cambridge, MA",2018,1740
"Quincy, MA",2018,1740
"Eastern Worcester County, MA",2018,1276
"Western Worcester County, MA",2018,922
"Fitchburg, MA",2018,1085
"Leominster, MA",2018,1085
"Worcester, MA",2018,1192
"Barry County, MI",2018,785
"Bay City, MI",2018,754
"Niles, MI",2018,754
"Benton Harbor, MI",2018,754
"Battle Creek, MI",2018,737
"Cass County, MI",2018,794
"Flint, MI",2018,779
"Lansing, MI",2018,856
"East Lansing, MI",2018,856
"Jackson, MI",2018,770
"Grand Rapids, MI",2018,878
"Wyoming, MI",2018,878
"Livingston County, MI",2018,951
"Midland, MI",2018,791
"Monroe, MI",2018,862
"Montcalm County, MI",2018,743
"Muskegon, MI",2018,759
"Holland, MI",2018,828
"Grand Haven, MI",2018,828
"Saginaw, MI",2018,736
"Kalamazoo, MI",2018,810
"Portage, MI",2018,810
"Ann Arbor, MI",2018,1103
"Detroit, MI",2018,940
"Warren, MI",2018,940
"Livonia, MI",2018,940
"Fargo, MN",2018,810
"Fillmore County, MN",2018,697
"La Crosse, MN",2018,793
"Onalaska, MN",2018,793
"Le Sueur County, MN",2018,758
"Mille Lacs County, MN",2018,860
"Mankato, MN",2018,829
"North Mankato, MN",2018,829
"Rochester, MN",2018,860
"Grand Forks, MN",2018,966
"Duluth, MN",2018,848
"Sibley County, MN",2018,701
"St. Cloud, MN",2018,800
"Wabasha County, MN",2018,714
"Minneapolis, MN",2018,1089
"St. Paul, MN",2018,1089
"Bloomington, MN",2018,1089
"Benton County, MS",2018,661
"Memphis, MS",2018,833
"Gulfport, MS",2018,771
"Biloxi, MS",2018,771
"Pascagoula, MS",2018,739
"Marshall County, MS",2018,661
"Hattiesburg, MS",2018,790
"Jackson, MS",2018,880
"Simpson County, MS",2018,666
"Tate County, MS",2018,702
"Tunica County, MS",2018,726
"Yazoo County, MS",2018,704
"Bates County, MO",2018,641
"Columbia, MO",2018,759
"Callaway County, MO",2018,668
"Cape Girardeau, MO",2018,703
"Dallas County, MO",2018,657
"St. Joseph, MO",2018,739
"McDonald County, MO",2018,641
"Moniteau County, MO",2018,641
"Joplin, MO",2018,773
"Jefferson City, MO",2018,644
"Polk County, MO",2018,650
"Kansas City, MO",2018,869
"Springfield, MO",2018,760
"St. Louis, MO",2018,896
"Great Falls, MT",2018,755
"Golden Valley County, MT",2018,935
"Missoula, MT",2018,925
"Billings, MT",2018,936
"Sioux City, NE",2018,806
"Hall County, NE",2018,770
"Hamilton County, NE",2018,705
"Howard County, NE",2018,653
"Lincoln, NE",2018,830
"Merrick County, NE",2018,653
"Saunders County, NE",2018,775
"Seward County, NE",2018,685
"Omaha, NE",2018,927
"Council Bluffs, NE",2018,927
"Las Vegas, NV",2018,973
"Henderson, NV",2018,973
"Paradise, NV",2018,973
"Reno, NV",2018,977
"Carson City, NV",2018,862
"Manchester, NH",2018,1218
"Nashua, NH",2018,1239
"Hillsborough County, NH",2018,1048
"Western Rockingham County, NH",2018,1442
"Boston, NH",2018,1740
"Cambridge, NH",2018,1740
"Quincy, NH",2018,1740
"Lawrence, NH",2018,1187
"Portsmouth, NH",2018,1187
"Rochester, NH",2018,1187
"Atlantic City, NJ",2018,1312
"Hammonton, NJ",2018,1312
"Ocean City, NJ",2018,1127
"Vineland, NJ",2018,1155
"Bridgeton, NJ",2018,1155
"Jersey City, NJ",2018,1614
"Trenton, NJ",2018,1329
"Monmouth, NJ",2018,1461
"Ocean, NJ",2018,1461
"Bergen, NJ",2018,1691
"Passaic, NJ",2018,1691
"Philadelphia, NJ",2018,1266
"Camden, NJ",2018,1266
"Wilmington, NJ",2018,1266
"Middlesex, NJ",2018,1627
"Somerset, NJ",2018,1627
"Hunterdon, NJ",2018,1627
"Newark, NJ",2018,1314
"Warren County, NJ",2018,1228
"Las Cruces, NM",2018,753
"Farmington, NM",2018,770
"Santa Fe, NM",2018,1006
"Albuquerque, NM",2018,873
"Elmira, NY",2018,807
"Watertown, NY",2018,1009
"Fort Drum, NY",2018,1009
"Buffalo, NY",2018,799
"Cheektowaga, NY",2018,799
"Niagara Falls, NY",2018,799
"Utica, NY",2018,780
"Rome, NY",2018,780
"Poughkeepsie, NY",2018,1321
"Newburgh, NY",2018,1321
"Middletown, NY",2018,1321
"Syracuse, NY",2018,906
"New York, NY",2018,1789
"Albany, NY",2018,1032
"Schenectady, NY",2018,1032
"Troy, NY",2018,1032
"Nassau, NY",2018,1878
"Suffolk, NY",2018,1878
"Binghamton, NY",2018,781
"Ithaca, NY",2018,1164
"Kingston, NY",2018,1155
"Glens Falls, NY",2018,924
"Rochester, NY",2018,924
"Westchester County, NY",2018,1687
"Yates County, NY",2018,735
"Burlington, NC",2018,754
"Brunswick County, NC",2018,866
"Hickory, NC",2018,683
"Lenoir, NC",2018,683
"Morganton, NC",2018,683
"Craven County, NC",2018,917
"Fayetteville, NC",2018,819
"Virginia Beach, NC",2018,1095
"Norfolk, NC",2018,1095
"Newport News, NC",2018,1095
"Davidson County, NC",2018,683
"Gates County, NC",2018,683
"Haywood County, NC",2018,720
"Hoke County, NC",2018,695
"Iredell County, NC",2018,828
"Jones County, NC",2018,683
"Lincoln County, NC",2018,732
"Asheville, NC",2018,829
"Rocky Mount, NC",2018,718
"Wilmington, NC",2018,993
"Jacksonville, NC",2018,843
"Durham, NC",2018,990
"Chapel Hill, NC",2018,990
"Pamlico County, NC",2018,701
"Pender County, NC",2018,796
"Person County, NC",2018,687
"Greenville, NC",2018,758
"Greensboro, NC",2018,806
"High Point, NC",2018,806
"Rockingham County, NC",2018,683
"Rowan County, NC",2018,785
"Charlotte, NC",2018,967
"Concord, NC",2018,967
"Gastonia, NC",2018,967
"Raleigh, NC",2018,1026
"Goldsboro, NC",2018,756
"Winston, NC",2018,738
"Salem, NC",2018,738
"Fargo, ND",2018,810
"Grand Forks, ND",2018,966
"Bismarck, ND",2018,869
"Oliver County, ND",2018,867
"Sioux County, ND",2018,697
"Lima, OH",2018,695
"Wheeling, OH",2018,695
"Brown County, OH",2018,700
"Springfield, OH",2018,731
"Hocking County, OH",2018,695
"Weirton, OH",2018,695
"Steubenville, OH",2018,695
"Huntington, OH",2018,696
"Ashland, OH",2018,696
"Cleveland, OH",2018,785
"Elyria, OH",2018,785
"Dayton, OH",2018,765
"Perry County, OH",2018,695
"Columbus, OH",2018,910
"Mansfield, OH",2018,695
"Canton, OH",2018,717
"Massillon, OH",2018,717
"Akron, OH",2018,826
"Youngstown, OH",2018,695
"Warren, OH",2018,695
"Boardman, OH",2018,695
"Union County, OH",2018,889
"Cincinnati, OH",2018,845
"Toledo, OH",2018,726
"Lawton, OK",2018,742
"Cotton County, OK",2018,697
"Grady County, OK",2018,697
"Le Flore County, OK",2018,697
"Lincoln County, OK",2018,697
"Oklahoma City, OK",2018,851
"Okmulgee County, OK",2018,697
"Pawnee County, OK",2018,697
"Fort Smith, OK",2018,697
"Tulsa, OK",2018,842
"Corvallis, OR",2018,976
"Bend, OR",2018,965
"Redmond, OR",2018,965
"Medford, OR",2018,899
"Grants Pass, OR",2018,898
"Eugene, OR",2018,967
"Springfield, OR",2018,967
"Albany, OR",2018,916
"Salem, OR",2018,886
"Portland, OR",2018,1330
"Vancouver, OR",2018,1330
"Hillsboro, OR",2018,1330
"Gettysburg, PA",2018,940
"Armstrong County, PA",2018,711
"Reading, PA",2018,909
"Altoona, PA",2018,774
"Johnstown, PA",2018,697
"State College, PA",2018,990
"Columbia County, PA",2018,792
"Erie, PA",2018,763
"Chambersburg, PA",2018,901
"Waynesboro, PA",2018,901
"Lancaster, PA",2018,994
"Lebanon, PA",2018,869
"Williamsport, PA",2018,818
"Sharon, PA",2018,721
"East Stroudsburg, PA",2018,1073
"Montour County, PA",2018,885
"Allentown, PA",2018,1048
"Bethlehem, PA",2018,1048
"Easton, PA",2018,1048
"Harrisburg, PA",2018,1039
"Carlisle, PA",2018,1039
"Philadelphia, PA",2018,1266
"Camden, PA",2018,1266
"Wilmington, PA",2018,1266
"Pike County, PA",2018,1231
"Pittsburgh, PA",2018,884
"Scranton, PA",2018,834
", PA",2018,834
"Wilkes, PA",2018,834
"Barre, PA",2018,834
"York, PA",2018,946
"Hanover, PA",2018,946
"Newport, RI",2018,1303
"Middleton, RI",2018,1303
"Portsmouth, RI",2018,1303
"Providence, RI",2018,1014
"Fall River, RI",2018,1014
"Westerly, RI",2018,1161
"Hopkinton, RI",2018,1161
"New Shoreham, RI",2018,1161
"Anderson, SC",2018,740
"Beaufort County, SC",2018,1056
"Chester County, SC",2018,680
"Darlington County, SC",2018,674
"Charleston, SC",2018,1037
"North Charleston, SC",2018,1037
"Augusta, SC",2018,771
"Richmond County, SC",2018,771
"Florence, SC",2018,740
"Myrtle Beach, SC",2018,931
"North Myrtle Beach, SC",2018,931
"Conway, SC",2018,931
"Jasper County, SC",2018,850
"Kershaw County, SC",2018,707
"Lancaster County, SC",2018,884
"Laurens County, SC",2018,713
"Greenville, SC",2018,824
"Mauldin, SC",2018,824
"Easley, SC",2018,824
"Columbia, SC",2018,891
"Spartanburg, SC",2018,734
"Sumter, SC",2018,759
"Union County, SC",2018,668
"Charlotte, SC",2018,967
"Concord, SC",2018,967
"Gastonia, SC",2018,967
"Custer County, SD",2018,844
"Meade County, SD",2018,739
"Rapid City, SD",2018,899
"Sioux Falls, SD",2018,781
"Sioux City, SD",2018,806
"Campbell County, TN",2018,613
"Crockett County, TN",2018,658
"Grainger County, TN",2018,613
"Hickman County, TN",2018,739
"Morristown, TN",2018,677
"Macon County, TN",2018,617
"Jackson, TN",2018,734
"Maury County, TN",2018,766
"Clarksville, TN",2018,838
"Morgan County, TN",2018,656
"Cleveland, TN",2018,760
"Roane County, TN",2018,753
"Chattanooga, TN",2018,806
"Smith County, TN",2018,654
"Kingsport, TN",2018,684
"Bristol, TN",2018,684
"Memphis, TN",2018,833
"Knoxville, TN",2018,846
"Johnson City, TN",2018,669
"Nashville, TN",2018,1002
"Davidson, TN",2018,1002
"Murfreesboro, TN",2018,1002
", TN",2018,1002
"Franklin, TN",2018,1002
"Aransas County, TX",2018,856
"Atascosa County, TX",2018,816
"Austin County, TX",2018,976
"Texarkana, TX",2018,795
"Brazoria County, TX",2018,1117
"Brownsville, TX",2018,697
"Harlingen, TX",2018,697
"Killeen, TX",2018,771
"Temple, TX",2018,771
"Odessa, TX",2018,1184
"El Paso, TX",2018,842
"Falls County, TX",2018,697
"Sherman, TX",2018,868
"Denison, TX",2018,868
"McAllen, TX",2018,758
"Edinburg, TX",2018,758
"Mission, TX",2018,758
"Hood County, TX",2018,936
"Hudspeth County, TX",2018,830
"Kendall County, TX",2018,1148
"Lampasas County, TX",2018,697
"Lubbock, TX",2018,842
"Lynn County, TX",2018,697
"Waco, TX",2018,836
"Martin County, TX",2018,697
"Medina County, TX",2018,746
"Midland, TX",2018,1368
"Newton County, TX",2018,697
"Oldham County, TX",2018,865
"Beaumont, TX",2018,856
"Port Arthur, TX",2018,856
"Amarillo, TX",2018,806
"College Station, TX",2018,908
"Bryan, TX",2018,908
"Dallas, TX",2018,1077
"Rusk County, TX",2018,755
"Corpus Christi, TX",2018,997
"Tyler, TX",2018,891
"Somervell County, TX",2018,697
"Fort Worth, TX",2018,1054
"Arlington, TX",2018,1054
"Abilene, TX",2018,805
"San Angelo, TX",2018,900
"Longview, TX",2018,890
"Victoria, TX",2018,911
"Houston, TX",2018,1066
"The Woodlands, TX",2018,1066
"Sugar Land, TX",2018,1066
"Laredo, TX",2018,788
"Wichita Falls, TX",2018,807
"Austin, TX",2018,1251
"Round Rock, TX",2018,1251
"San Antonio, TX",2018,1001
"New Braunfels, TX",2018,1001
"Wise County, TX",2018,953
"Box Elder County, UT",2018,697
"Logan, UT",2018,702
"Salt Lake City, UT",2018,1035
"Tooele County, UT",2018,849
"Provo, UT",2018,836
"Orem, UT",2018,836
"St. George, UT",2018,863
"Ogden, UT",2018,882
"Clearfield, UT",2018,882
"Burlington, VT",2018,1442
"South Burlington, VT",2018,1442
"Buckingham County, VA",2018,734
"Culpeper County, VA",2018,1030
"Floyd County, VA",2018,684
"Franklin County, VA",2018,727
"Giles County, VA",2018,692
"Pulaski County, VA",2018,684
"Rappahannock County, VA",2018,1140
"Warren County, VA",2018,1024
"Kingsport, VA",2018,684
"Bristol, VA",2018,684
"Charlottesville, VA",2018,1179
"Harrisonburg, VA",2018,840
"Lynchburg, VA",2018,793
"Washington, VA",2018,1793
"Arlington, VA",2018,1793
"Alexandria, VA",2018,1793
"Blacksburg, VA",2018,886
"Christiansburg, VA",2018,886
"Radford, VA",2018,886
"Richmond, VA",2018,1042
"Roanoke, VA",2018,846
"Staunton, VA",2018,860
"Waynesboro, VA",2018,860
"Virginia Beach, VA",2018,1095
"Norfolk, VA",2018,1095
"Newport News, VA",2018,1095
"Winchester, VA",2018,936
"Lewiston, WA",2018,777
"Columbia County, WA",2018,833
"Longview, WA",2018,855
"Wenatchee, WA",2018,924
"Kennewick, WA",2018,874
"Richland, WA",2018,874
"Bremerton, WA",2018,1137
"Silverdale, WA",2018,1137
"Pend Oreille County, WA",2018,745
"Tacoma, WA",2018,1145
"Mount Vernon, WA",2018,970
"Anacortes, WA",2018,970
"Portland, WA",2018,1330
"Vancouver, WA",2018,1330
"Hillsboro, WA",2018,1330
"Seattle, WA",2018,1878
"Bellevue, WA",2018,1878
"Spokane, WA",2018,867
"Stevens County, WA",2018,747
"Olympia, WA",2018,1120
"Tumwater, WA",2018,1120
"Walla Walla County, WA",2018,885
"Bellingham, WA",2018,1028
"Yakima, WA",2018,872
"Martinsburg, WV",2018,902
"Boone County, WV",2018,644
"Fayette County, WV",2018,644
"Winchester, WV",2018,936
"Weirton, WV",2018,695
"Steubenville, WV",2018,695
"Jefferson County, WV",2018,882
"Charleston, WV",2018,789
"Lincoln County, WV",2018,644
"Cumberland, WV",2018,697
"Wheeling, WV",2018,695
"Morgantown, WV",2018,823
"Putnam County, WV",2018,802
"Raleigh County, WV",2018,736
"Huntington, WV",2018,696
"Ashland, WV",2018,696
"Parkersburg, WV",2018,699
"Vienna, WV",2018,699
"Columbia County, WI",2018,862
"Madison, WI",2018,1091
"Duluth, WI",2018,848
"Eau Claire, WI",2018,773
"Fond du Lac, WI",2018,755
"Green County, WI",2018,778
"Iowa County, WI",2018,791
"Kenosha County, WI",2018,899
"Green Bay, WI",2018,786
"La Crosse, WI",2018,793
"Onalaska, WI",2018,793
"Wausau, WI",2018,774
"Oconto County, WI",2018,689
"Appleton, WI",2018,822
"Racine, WI",2018,828
"Janesville, WI",2018,794
"Beloit, WI",2018,794
"Minneapolis, WI",2018,1089
"St. Paul, WI",2018,1089
"Bloomington, WI",2018,1089
"Sheboygan, WI",2018,733
"Milwaukee, WI",2018,911
"Waukesha, WI",2018,911
"West Allis, WI",2018,911
"Oshkosh, WI",2018,765
"Neenah, WI",2018,765
"Cheyenne, WY",2018,883
"Casper, WY",2018,871
"Arecibo, PR",2018,417
"Fajardo, PR",2018,502
"Mayagüez, PR",2018,506
"Barranquitas, PR",2018,389
"Aibonito, PR",2018,389
"Guayama, PR",2018,403
"Quebradillas Municipio, PR",2018,390
"San German, PR",2018,397
"Caguas, PR",2018,467
"Aguadilla, PR",2018,404
"Isabela, PR",2018,404
"Utuado Municipio, PR",2018,415
"Ponce, PR",2018,438
"San Juan, PR",2018,530
"Guaynabo, PR",2018,530
"Yauco, PR",2018,389
"Daphne, AL",2019,888
"Fairhope, AL",2019,888
"Foley, AL",2019,888
"Anniston, AL",2019,676
"Oxford, AL",2019,676
"Jacksonville, AL",2019,676
"Chilton County, AL",2019,628
"Gadsden, AL",2019,662
"Henry County, AL",2019,628
"Dothan, AL",2019,682
"Florence, AL",2019,675
"Muscle Shoals, AL",2019,675
"Auburn, AL",2019,814
"Opelika, AL",2019,814
"Huntsville, AL",2019,809
"Mobile, AL",2019,848
"Montgomery, AL",2019,825
"Decatur, AL",2019,681
"Pickens County, AL",2019,628
"Columbus, AL",2019,862
"Birmingham, AL",2019,873
"Hoover, AL",2019,873
"Tuscaloosa, AL",2019,847
"Walker County, AL",2019,664
"Anchorage, AK",2019,1313
"Fairbanks, AK",2019,1356
"Matanuska, AK",2019,1078
"Susitna Borough, AK",2019,1078
"Sierra Vista, AZ",2019,823
"Douglas, AZ",2019,823
"Flagstaff, AZ",2019,1237
