"city, state",ds,y
"North Charleston, SC",2019,1479
"Augusta, SC",2019,1142
"Richmond County, SC",2019,1142
"Florence, SC",2019,986
"Myrtle Beach, SC",2019,1214
"North Myrtle Beach, SC",2019,1214
"Conway, SC",2019,1214
"Jasper County, SC",2019,1149
"Kershaw County, SC",2019,1048
"Lancaster County, SC",2019,1076
"Laurens County, SC",2019,935
"Greenville, SC",2019,1160
"Mauldin, SC",2019,1160
"Easley, SC",2019,1160
"Columbia, SC",2019,1255
"Spartanburg, SC",2019,1013
"Sumter, SC",2019,1038
"Union County, SC",2019,913
"Charlotte, SC",2019,1388
"Concord, SC",2019,1388
"Gastonia, SC",2019,1388
"Custer County, SD",2019,1166
"Meade County, SD",2019,1100
"Rapid City, SD",2019,1236
"Sioux Falls, SD",2019,1153
"Sioux City, SD",2019,1027
"Campbell County, TN",2019,809
"Crockett County, TN",2019,873
"Grainger County, TN",2019,842
"Hickman County, TN",2019,1006
"Morristown, TN",2019,970
"Macon County, TN",2019,882
"Jackson, TN",2019,1085
"Maury County, TN",2019,1242
"Clarksville, TN",2019,1220
"Morgan County, TN",2019,891
"Cleveland, TN",2019,1024
"Roane County, TN",2019,963
"Chattanooga, TN",2019,1099
"Smith County, TN",2019,877
"Kingsport, TN",2019,924
"Bristol, TN",2019,924
"Memphis, TN",2019,1194
"Knoxville, TN",2019,1114
"Johnson City, TN",2019,863
"Nashville, TN",2019,1455
"Davidson, TN",2019,1455
"Murfreesboro, TN",2019,1455
", TN",2019,1455
"Franklin, TN",2019,1455
"Aransas County, TX",2019,1350
"Atascosa County, TX",2019,1088
"Austin County, TX",2019,1264
"Texarkana, TX",2019,1018
"Brazoria County, TX",2019,1445
"Brownsville, TX",2019,964
"Harlingen, TX",2019,964
"Killeen, TX",2019,1124
"Temple, TX",2019,1124
"Odessa, TX",2019,1433
"El Paso, TX",2019,1189
"Falls County, TX",2019,877
"Sherman, TX",2019,1212
"Denison, TX",2019,1212
"McAllen, TX",2019,963
"Edinburg, TX",2019,963
"Mission, TX",2019,963
"Hood County, TX",2019,1326
"Hudspeth County, TX",2019,1075
"Kendall County, TX",2019,1525
"Lampasas County, TX",2019,1054
"Lubbock, TX",2019,1272
"Lynn County, TX",2019,969
"Waco, TX",2019,1124
"Martin County, TX",2019,973
"Medina County, TX",2019,1097
"Midland, TX",2019,1675
"Newton County, TX",2019,987
"Oldham County, TX",2019,1198
"Beaumont, TX",2019,1187
"Port Arthur, TX",2019,1187
"Amarillo, TX",2019,1148
"College Station, TX",2019,1317
"Bryan, TX",2019,1317
"Dallas, TX",2019,1600
"Rusk County, TX",2019,1043
"Corpus Christi, TX",2019,1484
"Tyler, TX",2019,1178
"Somervell County, TX",2019,1141
"Fort Worth, TX",2019,1460
"Arlington, TX",2019,1460
"Abilene, TX",2019,1064
"San Angelo, TX",2019,1293
"Longview, TX",2019,1195
"Victoria, TX",2019,1251
"Houston, TX",2019,1509
"The Woodlands, TX",2019,1509
"Sugar Land, TX",2019,1509
"Laredo, TX",2019,1130
"Wichita Falls, TX",2019,1069
"Austin, TX",2019,1734
"Round Rock, TX",2019,1734
"San Antonio, TX",2019,1379
"New Braunfels, TX",2019,1379
"Wise County, TX",2019,1278
"Box Elder County, UT",2019,1004
"Logan, UT",2019,1008
"Salt Lake City, UT",2019,1518
"Tooele County, UT",2019,1282
"Provo, UT",2019,1246
"Orem, UT",2019,1246
"St. George, UT",2019,1312
"Ogden, UT",2019,1290
"Clearfield, UT",2019,1290
"Burlington, VT",2019,2008
"South Burlington, VT",2019,2008
"Buckingham County, VA",2019,1029
"Culpeper County, VA",2019,1427
"Floyd County, VA",2019,1001
"Franklin County, VA",2019,877
"Giles County, VA",2019,877
"Pulaski County, VA",2019,943
"Rappahannock County, VA",2019,1422
"Warren County, VA",2019,1442
"Kingsport, VA",2019,924
"Bristol, VA",2019,924
"Charlottesville, VA",2019,1660
"Harrisonburg, VA",2019,1181
"Lynchburg, VA",2019,1071
"Washington, VA",2019,2176
"Arlington, VA",2019,2176
"Alexandria, VA",2019,2176
"Blacksburg, VA",2019,1256
"Christiansburg, VA",2019,1256
"Radford, VA",2019,1256
"Richmond, VA",2019,1421
"Roanoke, VA",2019,1129
"Staunton, VA",2019,1178
"Waynesboro, VA",2019,1178
"Virginia Beach, VA",2019,1553
"Norfolk, VA",2019,1553
"Newport News, VA",2019,1553
"Winchester, VA",2019,1310
"Lewiston, WA",2019,1072
"Columbia County, WA",2019,1223
"Longview, WA",2019,1335
"Wenatchee, WA",2019,1326
"Kennewick, WA",2019,1307
"Richland, WA",2019,1307
"Bremerton, WA",2019,1708
"Silverdale, WA",2019,1708
"Pend Oreille County, WA",2019,1105
"Tacoma, WA",2019,1829
"Mount Vernon, WA",2019,1421
"Anacortes, WA",2019,1421
"Portland, WA",2019,2084
"Vancouver, WA",2019,2084
"Hillsboro, WA",2019,2084
"Seattle, WA",2019,2733
"Bellevue, WA",2019,2733
"Spokane, WA",2019,1266
"Stevens County, WA",2019,1026
"Olympia, WA",2019,1666
"Tumwater, WA",2019,1666
"Walla Walla County, WA",2019,1405
"Bellingham, WA",2019,1530
"Yakima, WA",2019,1144
"Martinsburg, WV",2019,1407
"Boone County, WV",2019,811
"Fayette County, WV",2019,862
"Winchester, WV",2019,1310
"Weirton, WV",2019,883
"Steubenville, WV",2019,883
"Jefferson County, WV",2019,1306
"Charleston, WV",2019,1029
"Lincoln County, WV",2019,901
"Cumberland, WV",2019,948
"Wheeling, WV",2019,900
"Morgantown, WV",2019,1045
"Putnam County, WV",2019,1104
"Raleigh County, WV",2019,932
"Huntington, WV",2019,989
"Ashland, WV",2019,989
"Parkersburg, WV",2019,994
"Vienna, WV",2019,994
"Columbia County, WI",2019,1246
"Madison, WI",2019,1519
"Duluth, WI",2019,1121
"Eau Claire, WI",2019,1096
"Fond du Lac, WI",2019,1020
"Green County, WI",2019,1050
"Iowa County, WI",2019,991
"Kenosha County, WI",2019,1194
"Green Bay, WI",2019,1215
"La Crosse, WI",2019,1140
"Onalaska, WI",2019,1140
"Wausau, WI",2019,970
"Oconto County, WI",2019,993
"Appleton, WI",2019,1104
"Racine, WI",2019,1153
"Janesville, WI",2019,1048
"Beloit, WI",2019,1048
"Minneapolis, WI",2019,1636
"St. Paul, WI",2019,1636
"Bloomington, WI",2019,1636
"Sheboygan, WI",2019,911
"Milwaukee, WI",2019,1167
"Waukesha, WI",2019,1167
"West Allis, WI",2019,1167
"Oshkosh, WI",2019,1031
"Neenah, WI",2019,1031
"Cheyenne, WY",2019,1185
"Casper, WY",2019,1176
"Arecibo, PR",2019,586
"Fajardo, PR",2019,679
"Mayagüez, PR",2019,579
"Barranquitas, PR",2019,540
"Aibonito, PR",2019,540
"Guayama, PR",2019,570
"Quebradillas Municipio, PR",2019,581
"San German, PR",2019,593
"Caguas, PR",2019,699
"Aguadilla, PR",2019,568
"Isabela, PR",2019,568
"Utuado Municipio, PR",2019,535
"Ponce, PR",2019,675
"San Juan, PR",2019,728
"Guaynabo, PR",2019,728
"Yauco, PR",2019,575
"Daphne, AL",2020,1251
"Fairhope, AL",2020,1251
"Foley, AL",2020,1251
"Anniston, AL",2020,910
"Oxford, AL",2020,910
"Jacksonville, AL",2020,910
"Chilton County, AL",2020,1030
"Gadsden, AL",2020,877
"Henry County, AL",2020,815
"Dothan, AL",2020,875
"Florence, AL",2020,913
"Muscle Shoals, AL",2020,913
"Auburn, AL",2020,1066
"Opelika, AL",2020,1066
"Huntsville, AL",2020,1040
"Mobile, AL",2020,1161
"Montgomery, AL",2020,1047
"Decatur, AL",2020,889
"Pickens County, AL",2020,826
"Columbus, AL",2020,1062
"Birmingham, AL",2020,1291
"Hoover, AL",2020,1291
"Tuscaloosa, AL",2020,1131
"Walker County, AL",2020,936
"Anchorage, AK",2020,1883
"Fairbanks, AK",2020,1911
"Matanuska, AK",2020,1505
"Susitna Borough, AK",2020,1505
"Sierra Vista, AZ",2020,1236
"Douglas, AZ",2020,1236
"Flagstaff, AZ",2020,1653
"Lake Havasu City, AZ",2020,1256
"Kingman, AZ",2020,1256
"Tucson, AZ",2020,1369
"Phoenix, AZ",2020,1676
"Mesa, AZ",2020,1676
"Scottsdale, AZ",2020,1676
"Prescott, AZ",2020,1438
"Yuma, AZ",2020,1177
"Jonesboro, AR",2020,1088
"Memphis, AR",2020,1203
"Hot Springs, AR",2020,971
"Grant County, AR",2020,884
"Pine Bluff, AR",2020,891
"Little River County, AR",2020,892
"Texarkana, AR",2020,996
"Poinsett County, AR",2020,833
"Little Rock, AR",2020,1082
"North Little Rock, AR",2020,1082
"Conway, AR",2020,1082
"Fort Smith, AR",2020,950
"Fayetteville, AR",2020,1149
"Springdale, AR",2020,1149
"Rogers, AR",2020,1149
"Chico, CA",2020,1567
"Oakland, CA",2020,3042
"Fremont, CA",2020,3042
"Fresno, CA",2020,1395
"El Centro, CA",2020,1365
"Bakersfield, CA",2020,1365
"Hanford, CA",2020,1535
"Corcoran, CA",2020,1535
"Los Angeles, CA",2020,2614
"Long Beach, CA",2020,2614
"Glendale, CA",2020,2614
"Madera, CA",2020,1584
"Merced, CA",2020,1366
"Salinas, CA",2020,2606
"Napa, CA",2020,2712
"Santa Ana, CA",2020,3098
"Anaheim, CA",2020,3098
"Irvine, CA",2020,3098
"Sacramento, CA",2020,1946
"Roseville, CA",2020,1946
", CA",2020,1946
"Arden, CA",2020,1946
"Arcade, CA",2020,1946
"San Benito County, CA",2020,2467
"Riverside, CA",2020,1789
"San Bernardino, CA",2020,1789
"Ontario, CA",2020,1789
"San Diego, CA",2020,2894
"Carlsbad, CA",2020,2894
"Stockton, CA",2020,1650
"Lodi, CA",2020,1650
"San Luis Obispo, CA",2020,2390
"Paso Robles, CA",2020,2390
"Arroyo Grande, CA",2020,2390
"San Francisco, CA",2020,4365
"Santa Maria, CA",2020,3101
"Santa Barbara, CA",2020,3101
"San Jose, CA",2020,3943
"Sunnyvale, CA",2020,3943
"Santa Clara, CA",2020,3943
"Santa Cruz, CA",2020,3342
"Watsonville, CA",2020,3342
"Redding, CA",2020,1394
"Vallejo, CA",2020,2292
"Fairfield, CA",2020,2292
"Santa Rosa, CA",2020,2798
"Modesto, CA",2020,1567
"Visalia, CA",2020,1312
"Porterville, CA",2020,1312
"Oxnard, CA",2020,2709
"Thousand Oaks, CA",2020,2709
"Ventura, CA",2020,2709
"Yolo, CA",2020,2025
"Yuba City, CA",2020,1568
"Boulder, CO",2020,2381
"Colorado Springs, CO",2020,1646
"Fort Collins, CO",2020,1795
"Grand Junction, CO",2020,1493
"Denver, CO",2020,2163
"Aurora, CO",2020,2163
"Lakewood, CO",2020,2163
"Pueblo, CO",2020,1140
"Teller County, CO",2020,1610
"Greeley, CO",2020,1509
"Danbury, CT",2020,2187
"Bridgeport, CT",2020,1706
"Stamford, CT",2020,2616
"Norwalk, CT",2020,2616
"Southern Middlesex County, CT",2020,2090
"Milford, CT",2020,1715
"Ansonia, CT",2020,1715
"Seymour, CT",2020,1715
"Waterbury, CT",2020,1394
"New Haven, CT",2020,1775
"Meriden, CT",2020,1775
"Colchester, CT",2020,1777
"Lebanon, CT",2020,1777
"Norwich, CT",2020,1542
"New London, CT",2020,1542
"Hartford, CT",2020,1533
"West Hartford, CT",2020,1533
"East Hartford, CT",2020,1533
"Windham County, CT",2020,1304
"Dover, DE",2020,1493
"Philadelphia, DE",2020,1528
"Camden, DE",2020,1528
"Wilmington, DE",2020,1528
"Sussex County, DE",2020,1369
"Washington, DC",2020,2215
"Arlington, DC",2020,2215
"Alexandria, DC",2020,2215
"Baker County, FL",2020,982
"Panama City, FL",2020,1318
"Lynn Haven, FL",2020,1318
"Panama City Beach, FL",2020,1318
"Palm Bay, FL",2020,1465
"Melbourne, FL",2020,1465
"Titusville, FL",2020,1465
"Fort Lauderdale, FL",2020,2204
"Punta Gorda, FL",2020,1436
"Homosassa Springs, FL",2020,1218
"Naples, FL",2020,1812
"Immokalee, FL",2020,1812
"Marco Island, FL",2020,1812
"Palm Coast, FL",2020,1500
"Gainesville, FL",2020,1267
"Gulf County, FL",2020,1057
"Sebring, FL",2020,1074
"Sebastian, FL",2020,1398
"Vero Beach, FL",2020,1398
"Cape Coral, FL",2020,1540
"Fort Myers, FL",2020,1540
"Tallahassee, FL",2020,1361
"Ocala, FL",2020,1186
"Miami, FL",2020,2164
"Miami Beach, FL",2020,2164
"Kendall, FL",2020,2164
"Crestview, FL",2020,1528
"Fort Walton Beach, FL",2020,1528
"Destin, FL",2020,1528
"West Palm Beach, FL",2020,2043
"Boca Raton, FL",2020,2043
"Tampa, FL",2020,1575
"St. Petersburg, FL",2020,1575
"Clearwater, FL",2020,1575
"Lakeland, FL",2020,1221
"Winter Haven, FL",2020,1221
"Jacksonville, FL",2020,1391
"Port St. Lucie, FL",2020,1642
"Pensacola, FL",2020,1341
"Ferry Pass, FL",2020,1341
"Brent, FL",2020,1341
"North Port, FL",2020,1629
"Sarasota, FL",2020,1629
"Bradenton, FL",2020,1629
"Orlando, FL",2020,1636
"Kissimmee, FL",2020,1636
"Sanford, FL",2020,1636
"The Villages, FL",2020,1172
"Deltona, FL",2020,1494
"Daytona Beach, FL",2020,1494
"Ormond Beach, FL",2020,1494
"Wakulla County, FL",2020,1163
"Walton County, FL",2020,1269
"Butts County, GA",2020,1209
"Savannah, GA",2020,1385
"Rome, GA",2020,1013
"Gainesville, GA",2020,1195
"Haralson County, GA",2020,1053
"Warner Robins, GA",2020,1150
"Lamar County, GA",2020,1007
"Hinesville, GA",2020,1282
"Lincoln County, GA",2020,930
"Long County, GA",2020,984
"Valdosta, GA",2020,1025
"Brunswick, GA",2020,1094
"Meriwether County, GA",2020,1193
"Monroe County, GA",2020,915
"Morgan County, GA",2020,1215
"Murray County, GA",2020,889
"Columbus, GA",2020,1062
"Athens, GA",2020,1150
"Clarke County, GA",2020,1150
"Peach County, GA",2020,980
"Pulaski County, GA",2020,939
"Augusta, GA",2020,1156
"Richmond County, GA",2020,1156
"Chattanooga, GA",2020,1081
"Atlanta, GA",2020,1489
"Sandy Springs, GA",2020,1489
"Roswell, GA",2020,1489
"Dalton, GA",2020,996
"Albany, GA",2020,965
"Urban Honolulu, HI",2020,3116
"Pocatello, ID",2020,1083
"Butte County, ID",2020,1150
"Logan, ID",2020,1032
"Gem County, ID",2020,1112
"Idaho Falls, ID",2020,1143
"Coeur d'Alene, ID",2020,1337
"Lewiston, ID",2020,1174
"Boise City, ID",2020,1346
"Cape Girardeau, IL",2020,1115
"Bond County, IL",2020,905
"DeKalb County, IL",2020,1437
"De Witt County, IL",2020,942
"Grundy County, IL",2020,1492
"Jackson County, IL",2020,954
"Kankakee, IL",2020,1220
"Kendall County, IL",2020,1789
"Bloomington, IL",2020,1160
"Decatur, IL",2020,1034
"Macoupin County, IL",2020,948
"Champaign, IL",2020,1108
"Urbana, IL",2020,1108
"Davenport, IL",2020,1028
"Moline, IL",2020,1028
"Rock Island, IL",2020,1028
"St. Louis, IL",2020,1185
"Springfield, IL",2020,1001
"Danville, IL",2020,969
"Chicago, IL",2020,1585
"Joliet, IL",2020,1585
"Naperville, IL",2020,1585
"Williamson County, IL",2020,1003
"Rockford, IL",2020,1122
"Peoria, IL",2020,998
"Columbus, IN",2020,1136
"Carroll County, IN",2020,890
"Muncie, IN",2020,965
"Elkhart, IN",2020,1029
"Goshen, IN",2020,1029
"Louisville, IN",2020,1174
"Kokomo, IN",2020,1025
"Jasper County, IN",2020,1117
"Michigan City, IN",2020,1018
"La Porte, IN",2020,1018
"Anderson, IN",2020,1050
"Bloomington, IN",2020,1175
"Cincinnati, IN",2020,1185
"Owen County, IN",2020,985
"Gary, IN",2020,1143
"Putnam County, IN",2020,1088
"South Bend, IN",2020,1082
"Mishawaka, IN",2020,1082
"Scott County, IN",2020,1025
"Indianapolis, IN",2020,1256
"Carmel, IN",2020,1256
"Sullivan County, IN",2020,986
"Lafayette, IN",2020,1127
"West Lafayette, IN",2020,1127
"Union County, IN",2020,894
"Terre Haute, IN",2020,1008
"Evansville, IN",2020,1035
"Washington County, IN",2020,997
"Fort Wayne, IN",2020,988
"Benton County, IA",2020,882
"Bremer County, IA",2020,856
"Dubuque, IA",2020,1048
"Waterloo, IA",2020,996
"Cedar Falls, IA",2020,996
"Iowa City, IA",2020,1458
"Jones County, IA",2020,944
"Cedar Rapids, IA",2020,1104
"Plymouth County, IA",2020,991
"Omaha, IA",2020,1272
"Council Bluffs, IA",2020,1272
"Davenport, IA",2020,1028
"Moline, IA",2020,1028
"Rock Island, IA",2020,1028
"Ames, IA",2020,1191
"Des Moines, IA",2020,1215
"West Des Moines, IA",2020,1215
"Washington County, IA",2020,1003
"Sioux City, IA",2020,1001
"St. Joseph, KS",2020,1064
"Lawrence, KS",2020,1342
"Kingman County, KS",2020,1021
"Manhattan, KS",2020,1334
"Wichita, KS",2020,1121
"Sumner County, KS",2020,963
"Topeka, KS",2020,1020
"Kansas City, KS",2020,1314
"Allen County, KY",2020,869
"Butler County, KY",2020,875
"Grant County, KY",2020,1119
"Huntington, KY",2020,1086
"Ashland, KY",2020,1086
"Evansville, KY",2020,1035
"Elizabethtown, KY",2020,1127
"Owensboro, KY",2020,1027
"Meade County, KY",2020,1040
"Cincinnati, KY",2020,1185
"Shelby County, KY",2020,1135
"Clarksville, KY",2020,1239
"Louisville, KY",2020,1174
"Bowling Green, KY",2020,1035
"Lexington, KY",2020,1189
"Fayette, KY",2020,1189
"Acadia Parish, LA",2020,993
"Lake Charles, LA",2020,1063
"Shreveport, LA",2020,1077
"Bossier City, LA",2020,1077
"Iberia Parish, LA",2020,1001
"Iberville Parish, LA",2020,911
"Alexandria, LA",2020,1044
"St. James Parish, LA",2020,1008
"Lafayette, LA",2020,1205
"New Orleans, LA",2020,1396
"Metairie, LA",2020,1396
"Hammond, LA",2020,1085
"Houma, LA",2020,1206
"Thibodaux, LA",2020,1206
"Monroe, LA",2020,991
"Vermilion Parish, LA",2020,959
"Webster Parish, LA",2020,1024
"Baton Rouge, LA",2020,1145
"Lewiston, ME",2020,1068
"Auburn, ME",2020,1068
"Cumberland County, ME",2020,1415
"Bangor, ME",2020,1175
"Penobscot County, ME",2020,1011
"Sagadahoc County, ME",2020,1258
"Portland, ME",2020,1982
"York County, ME",2020,1310
"York, ME",2020,1654
"Kittery, ME",2020,1654
"South Berwick, ME",2020,1654
"Cumberland, MD",2020,961
"Philadelphia, MD",2020,1528
"Camden, MD",2020,1528
"Wilmington, MD",2020,1528
"Washington, MD",2020,2215
"Arlington, MD",2020,2215
"Alexandria, MD",2020,2215
"California, MD",2020,1856
"Lexington Park, MD",2020,1856
"Somerset County, MD",2020,1030
"Hagerstown, MD",2020,1238
"Salisbury, MD",2020,1365
"Worcester County, MD",2020,1257
"Baltimore, MD",2020,1781
"Columbia, MD",2020,1781
"Towson, MD",2020,1781
"Barnstable Town, MA",2020,1919
"Pittsfield, MA",2020,1309
"Berkshire County, MA",2020,1381
"New Bedford, MA",2020,1199
"Easton, MA",2020,2099
"Raynham, MA",2020,2099
"Taunton, MA",2020,1543
"Mansfield, MA",2020,1543
"Norton, MA",2020,1543
"Providence, MA",2020,1340
"Fall River, MA",2020,1340
"Lawrence, MA",2020,1792
"Springfield, MA",2020,1389
"Lowell, MA",2020,1912
"Brockton, MA",2020,1918
"Boston, MA",2020,2880
"Cambridge, MA",2020,2880
"Quincy, MA",2020,2880
"Eastern Worcester County, MA",2020,1546
"Western Worcester County, MA",2020,1300
"Fitchburg, MA",2020,1358
"Leominster, MA",2020,1358
"Worcester, MA",2020,1742
"Barry County, MI",2020,1145
"Bay City, MI",2020,972
"Niles, MI",2020,978
"Benton Harbor, MI",2020,978
"Battle Creek, MI",2020,1028
"Cass County, MI",2020,1008
"Flint, MI",2020,1023
"Lansing, MI",2020,1168
"East Lansing, MI",2020,1168
"Jackson, MI",2020,1023
"Grand Rapids, MI",2020,1296
"Wyoming, MI",2020,1296
"Livingston County, MI",2020,1370
"Midland, MI",2020,1142
"Monroe, MI",2020,1150
"Montcalm County, MI",2020,969
"Muskegon, MI",2020,1022
"Holland, MI",2020,1183
"Grand Haven, MI",2020,1183
"Saginaw, MI",2020,980
"Kalamazoo, MI",2020,1137
"Portage, MI",2020,1137
"Ann Arbor, MI",2020,1445
"Detroit, MI",2020,1266
"Warren, MI",2020,1266
"Livonia, MI",2020,1266
"Fargo, MN",2020,1203
"Fillmore County, MN",2020,989
"La Crosse, MN",2020,1152
"Onalaska, MN",2020,1152
"Le Sueur County, MN",2020,1235
"Mille Lacs County, MN",2020,1297
"Mankato, MN",2020,1299
"North Mankato, MN",2020,1299
"Rochester, MN",2020,1416
"Grand Forks, MN",2020,1200
"Duluth, MN",2020,1052
"Sibley County, MN",2020,1052
"St. Cloud, MN",2020,1151
"Wabasha County, MN",2020,1114
"Minneapolis, MN",2020,1722
"St. Paul, MN",2020,1722
"Bloomington, MN",2020,1722
"Benton County, MS",2020,948
"Memphis, MS",2020,1203
"Gulfport, MS",2020,1169
"Biloxi, MS",2020,1169
"Pascagoula, MS",2020,1187
"Marshall County, MS",2020,861
"Hattiesburg, MS",2020,1069
"Jackson, MS",2020,1148
"Simpson County, MS",2020,932
"Tate County, MS",2020,933
"Tunica County, MS",2020,982
"Yazoo County, MS",2020,886
"Bates County, MO",2020,911
"Columbia, MO",2020,1207
"Callaway County, MO",2020,990
"Cape Girardeau, MO",2020,1115
"Dallas County, MO",2020,846
"St. Joseph, MO",2020,1064
"McDonald County, MO",2020,861
"Moniteau County, MO",2020,816
"Joplin, MO",2020,957
"Jefferson City, MO",2020,967
"Polk County, MO",2020,936
"Kansas City, MO",2020,1314
"Springfield, MO",2020,1076
"St. Louis, MO",2020,1185
"Great Falls, MT",2020,1048
"Golden Valley County, MT",2020,1059
"Missoula, MT",2020,1324
"Billings, MT",2020,1250
"Sioux City, NE",2020,1001
"Hall County, NE",2020,1068
"Hamilton County, NE",2020,1020
"Howard County, NE",2020,949
"Lincoln, NE",2020,1216
"Merrick County, NE",2020,942
"Saunders County, NE",2020,1092
"Seward County, NE",2020,1032
"Omaha, NE",2020,1272
"Council Bluffs, NE",2020,1272
"Las Vegas, NV",2020,1558
"Henderson, NV",2020,1558
"Paradise, NV",2020,1558
"Reno, NV",2020,1545
"Carson City, NV",2020,1360
"Manchester, NH",2020,1493
"Nashua, NH",2020,1833
"Hillsborough County, NH",2020,1481
"Western Rockingham County, NH",2020,2119
"Boston, NH",2020,2880
"Cambridge, NH",2020,2880
"Quincy, NH",2020,2880
"Lawrence, NH",2020,1792
"Portsmouth, NH",2020,1795
"Rochester, NH",2020,1795
"Atlantic City, NJ",2020,1745
"Hammonton, NJ",2020,1745
"Ocean City, NJ",2020,1669
"Vineland, NJ",2020,1670
"Bridgeton, NJ",2020,1670
"Jersey City, NJ",2020,2107
"Trenton, NJ",2020,1814
"Monmouth, NJ",2020,2251
"Ocean, NJ",2020,2251
"Bergen, NJ",2020,2023
"Passaic, NJ",2020,2023
"Philadelphia, NJ",2020,1528
"Camden, NJ",2020,1528
"Wilmington, NJ",2020,1528
"Middlesex, NJ",2020,2228
"Somerset, NJ",2020,2228
"Hunterdon, NJ",2020,2228
"Newark, NJ",2020,1891
"Warren County, NJ",2020,1463
"Las Cruces, NM",2020,1070
"Farmington, NM",2020,1079
"Santa Fe, NM",2020,1376
"Albuquerque, NM",2020,1265
"Elmira, NY",2020,1108
"Watertown, NY",2020,1432
"Fort Drum, NY",2020,1432
"Buffalo, NY",2020,1051
"Cheektowaga, NY",2020,1051
"Niagara Falls, NY",2020,1051
"Utica, NY",2020,984
"Rome, NY",2020,984
"Poughkeepsie, NY",2020,1780
"Newburgh, NY",2020,1780
"Middletown, NY",2020,1780
"Syracuse, NY",2020,1127
"New York, NY",2020,2472
"Albany, NY",2020,1313
"Schenectady, NY",2020,1313
"Troy, NY",2020,1313
"Nassau, NY",2020,2563
"Suffolk, NY",2020,2563
"Binghamton, NY",2020,1070
"Ithaca, NY",2020,1496
"Kingston, NY",2020,1563
"Glens Falls, NY",2020,1231
"Rochester, NY",2020,1211
"Westchester County, NY",2020,2543
"Yates County, NY",2020,1046
"Burlington, NC",2020,1100
"Brunswick County, NC",2020,1146
"Hickory, NC",2020,918
"Lenoir, NC",2020,918
"Morganton, NC",2020,918
"Craven County, NC",2020,1270
"Fayetteville, NC",2020,1188
"Virginia Beach, NC",2020,1603
"Norfolk, NC",2020,1603
"Newport News, NC",2020,1603
"Davidson County, NC",2020,966
"Gates County, NC",2020,1005
"Haywood County, NC",2020,1167
"Hoke County, NC",2020,1040
"Iredell County, NC",2020,1170
"Jones County, NC",2020,968
"Lincoln County, NC",2020,1082
"Asheville, NC",2020,1717
"Rocky Mount, NC",2020,1017
"Wilmington, NC",2020,1330
"Jacksonville, NC",2020,1327
"Durham, NC",2020,1461
"Chapel Hill, NC",2020,1461
"Pamlico County, NC",2020,945
"Pender County, NC",2020,1035
"Person County, NC",2020,969
"Greenville, NC",2020,1100
"Greensboro, NC",2020,1114
"High Point, NC",2020,1114
"Rockingham County, NC",2020,895
"Rowan County, NC",2020,1111
"Charlotte, NC",2020,1423
"Concord, NC",2020,1423
"Gastonia, NC",2020,1423
"Raleigh, NC",2020,1482
"Goldsboro, NC",2020,1012
"Winston, NC",2020,1028
"Salem, NC",2020,1028
"Fargo, ND",2020,1203
"Grand Forks, ND",2020,1200
"Bismarck, ND",2020,1242
"Oliver County, ND",2020,1203
"Sioux County, ND",2020,890
"Lima, OH",2020,953
"Wheeling, OH",2020,941
"Brown County, OH",2020,933
"Springfield, OH",2020,962
"Hocking County, OH",2020,972
"Weirton, OH",2020,896
"Steubenville, OH",2020,896
"Huntington, OH",2020,1086
"Ashland, OH",2020,1086
"Cleveland, OH",2020,1119
"Elyria, OH",2020,1119
"Dayton, OH",2020,1045
"Perry County, OH",2020,916
"Columbus, OH",2020,1262
"Mansfield, OH",2020,927
"Canton, OH",2020,972
"Massillon, OH",2020,972
"Akron, OH",2020,1065
"Youngstown, OH",2020,917
"Warren, OH",2020,917
"Boardman, OH",2020,917
"Union County, OH",2020,1252
"Cincinnati, OH",2020,1185
"Toledo, OH",2020,1044
"Lawton, OK",2020,1078
"Cotton County, OK",2020,953
"Grady County, OK",2020,978
"Le Flore County, OK",2020,894
"Lincoln County, OK",2020,942
"Oklahoma City, OK",2020,1231
"Okmulgee County, OK",2020,914
"Pawnee County, OK",2020,922
"Fort Smith, OK",2020,950
"Tulsa, OK",2020,1199
"Corvallis, OR",2020,1698
"Bend, OR",2020,1727
"Redmond, OR",2020,1727
"Medford, OR",2020,1505
"Grants Pass, OR",2020,1544
"Eugene, OR",2020,1696
"Springfield, OR",2020,1696
"Albany, OR",2020,1562
"Salem, OR",2020,1444
"Portland, OR",2020,2157
"Vancouver, OR",2020,2157
"Hillsboro, OR",2020,2157
"Gettysburg, PA",2020,1216
"Armstrong County, PA",2020,926
"Reading, PA",2020,1166
"Altoona, PA",2020,960
"Johnstown, PA",2020,917
"State College, PA",2020,1312
"Columbia County, PA",2020,986
"Erie, PA",2020,966
"Chambersburg, PA",2020,1129
"Waynesboro, PA",2020,1129
"Lancaster, PA",2020,1293
"Lebanon, PA",2020,1115
"Williamsport, PA",2020,1104
"Sharon, PA",2020,930
"East Stroudsburg, PA",2020,1451
"Montour County, PA",2020,1047
"Allentown, PA",2020,1327
"Bethlehem, PA",2020,1327
"Easton, PA",2020,1327
"Harrisburg, PA",2020,1216
"Carlisle, PA",2020,1216
"Philadelphia, PA",2020,1528
"Camden, PA",2020,1528
"Wilmington, PA",2020,1528
"Pike County, PA",2020,1867
"Pittsburgh, PA",2020,1137
"Scranton, PA",2020,1040
", PA",2020,1040
"Wilkes, PA",2020,1040
