"city, state",ds,y
"Fresno, CA",2019,668
"El Centro, CA",2019,612
"Bakersfield, CA",2019,700
"Hanford, CA",2019,778
"Corcoran, CA",2019,778
"Los Angeles, CA",2019,1158
"Long Beach, CA",2019,1158
"Glendale, CA",2019,1158
"Madera, CA",2019,766
"Merced, CA",2019,579
"Salinas, CA",2019,1089
"Napa, CA",2019,1095
"Santa Ana, CA",2019,1415
"Anaheim, CA",2019,1415
"Irvine, CA",2019,1415
"Sacramento, CA",2019,853
"Roseville, CA",2019,853
", CA",2019,853
"Arden, CA",2019,853
"Arcade, CA",2019,853
"San Benito County, CA",2019,1314
"Riverside, CA",2019,826
"San Bernardino, CA",2019,826
"Ontario, CA",2019,826
"San Diego, CA",2019,1422
"Carlsbad, CA",2019,1422
"Stockton, CA",2019,702
"Lodi, CA",2019,702
"San Luis Obispo, CA",2019,1059
"Paso Robles, CA",2019,1059
"Arroyo Grande, CA",2019,1059
"San Francisco, CA",2019,2069
"Santa Maria, CA",2019,1403
"Santa Barbara, CA",2019,1403
"San Jose, CA",2019,1952
"Sunnyvale, CA",2019,1952
"Santa Clara, CA",2019,1952
"Santa Cruz, CA",2019,1567
"Watsonville, CA",2019,1567
"Redding, CA",2019,659
"Vallejo, CA",2019,983
"Fairfield, CA",2019,983
"Santa Rosa, CA",2019,1254
"Modesto, CA",2019,722
"Visalia, CA",2019,695
"Porterville, CA",2019,695
"Oxnard, CA",2019,1153
"Thousand Oaks, CA",2019,1153
"Ventura, CA",2019,1153
"Yolo, CA",2019,953
"Yuba City, CA",2019,670
"Boulder, CO",2019,1130
"Colorado Springs, CO",2019,684
"Fort Collins, CO",2019,892
"Grand Junction, CO",2019,584
"Denver, CO",2019,1029
"Aurora, CO",2019,1029
"Lakewood, CO",2019,1029
"Pueblo, CO",2019,657
"Teller County, CO",2019,686
"Greeley, CO",2019,658
"Danbury, CT",2019,1017
"Bridgeport, CT",2019,858
"Stamford, CT",2019,1211
"Norwalk, CT",2019,1211
"Southern Middlesex County, CT",2019,917
"Milford, CT",2019,882
"Ansonia, CT",2019,882
"Seymour, CT",2019,882
"Waterbury, CT",2019,713
"New Haven, CT",2019,1049
"Meriden, CT",2019,1049
"Colchester, CT",2019,850
"Lebanon, CT",2019,850
"Norwich, CT",2019,798
"New London, CT",2019,798
"Hartford, CT",2019,768
"West Hartford, CT",2019,768
"East Hartford, CT",2019,768
"Windham County, CT",2019,775
"Dover, DE",2019,853
"Philadelphia, DE",2019,840
"Camden, DE",2019,840
"Wilmington, DE",2019,840
"Sussex County, DE",2019,707
"Washington, DC",2019,1415
"Arlington, DC",2019,1415
"Alexandria, DC",2019,1415
"Baker County, FL",2019,490
"Panama City, FL",2019,765
"Lynn Haven, FL",2019,765
"Panama City Beach, FL",2019,765
"Palm Bay, FL",2019,642
"Melbourne, FL",2019,642
"Titusville, FL",2019,642
"Fort Lauderdale, FL",2019,950
"Punta Gorda, FL",2019,755
"Homosassa Springs, FL",2019,620
"Naples, FL",2019,853
"Immokalee, FL",2019,853
"Marco Island, FL",2019,853
"Palm Coast, FL",2019,929
"Gainesville, FL",2019,694
"Gulf County, FL",2019,695
"Sebring, FL",2019,540
"Sebastian, FL",2019,617
"Vero Beach, FL",2019,617
"Cape Coral, FL",2019,776
"Fort Myers, FL",2019,776
"Tallahassee, FL",2019,727
"Ocala, FL",2019,631
"Miami, FL",2019,951
"Miami Beach, FL",2019,951
"Kendall, FL",2019,951
"Crestview, FL",2019,847
"Fort Walton Beach, FL",2019,847
"Destin, FL",2019,847
"West Palm Beach, FL",2019,953
"Boca Raton, FL",2019,953
"Tampa, FL",2019,860
"St. Petersburg, FL",2019,860
"Clearwater, FL",2019,860
"Lakeland, FL",2019,703
"Winter Haven, FL",2019,703
"Jacksonville, FL",2019,632
"Port St. Lucie, FL",2019,855
"Pensacola, FL",2019,789
"Ferry Pass, FL",2019,789
"Brent, FL",2019,789
"North Port, FL",2019,811
"Sarasota, FL",2019,811
"Bradenton, FL",2019,811
"Orlando, FL",2019,932
"Kissimmee, FL",2019,932
"Sanford, FL",2019,932
"The Villages, FL",2019,626
"Deltona, FL",2019,700
"Daytona Beach, FL",2019,700
"Ormond Beach, FL",2019,700
"Wakulla County, FL",2019,606
"Walton County, FL",2019,700
"Butts County, GA",2019,677
"Savannah, GA",2019,827
"Rome, GA",2019,572
"Gainesville, GA",2019,707
"Haralson County, GA",2019,686
"Warner Robins, GA",2019,664
"Lamar County, GA",2019,597
"Hinesville, GA",2019,689
"Lincoln County, GA",2019,547
"Long County, GA",2019,537
"Valdosta, GA",2019,533
"Brunswick, GA",2019,633
"Meriwether County, GA",2019,568
"Monroe County, GA",2019,505
"Morgan County, GA",2019,739
"Murray County, GA",2019,529
"Columbus, GA",2019,643
"Athens, GA",2019,622
"Clarke County, GA",2019,622
"Peach County, GA",2019,560
"Pulaski County, GA",2019,498
"Augusta, GA",2019,691
"Richmond County, GA",2019,691
"Chattanooga, GA",2019,585
"Atlanta, GA",2019,942
"Sandy Springs, GA",2019,942
"Roswell, GA",2019,942
"Dalton, GA",2019,556
"Albany, GA",2019,554
"Urban Honolulu, HI",2019,1390
"Pocatello, ID",2019,450
"Butte County, ID",2019,489
"Logan, ID",2019,450
"Gem County, ID",2019,517
"Idaho Falls, ID",2019,476
"Coeur d'Alene, ID",2019,630
"Lewiston, ID",2019,519
"Boise City, ID",2019,560
"Cape Girardeau, IL",2019,563
"Bond County, IL",2019,505
"DeKalb County, IL",2019,645
"De Witt County, IL",2019,563
"Grundy County, IL",2019,843
"Jackson County, IL",2019,458
"Kankakee, IL",2019,586
"Kendall County, IL",2019,927
"Bloomington, IL",2019,585
"Decatur, IL",2019,475
"Macoupin County, IL",2019,480
"Champaign, IL",2019,678
"Urbana, IL",2019,678
"Davenport, IL",2019,556
"Moline, IL",2019,556
"Rock Island, IL",2019,556
"St. Louis, IL",2019,635
"Springfield, IL",2019,573
"Danville, IL",2019,468
"Chicago, IL",2019,915
"Joliet, IL",2019,915
"Naperville, IL",2019,915
"Williamson County, IL",2019,526
"Rockford, IL",2019,525
"Peoria, IL",2019,573
"Columbus, IN",2019,712
"Carroll County, IN",2019,513
"Muncie, IN",2019,557
"Elkhart, IN",2019,521
"Goshen, IN",2019,521
"Louisville, IN",2019,602
"Kokomo, IN",2019,543
"Jasper County, IN",2019,628
"Michigan City, IN",2019,497
"La Porte, IN",2019,497
"Anderson, IN",2019,508
"Bloomington, IN",2019,697
"Cincinnati, IN",2019,584
"Owen County, IN",2019,563
"Gary, IN",2019,590
"Putnam County, IN",2019,564
"South Bend, IN",2019,530
"Mishawaka, IN",2019,530
"Scott County, IN",2019,577
"Indianapolis, IN",2019,651
"Carmel, IN",2019,651
"Sullivan County, IN",2019,518
"Lafayette, IN",2019,615
"West Lafayette, IN",2019,615
"Union County, IN",2019,487
"Terre Haute, IN",2019,517
"Evansville, IN",2019,565
"Washington County, IN",2019,492
"Fort Wayne, IN",2019,518
"Benton County, IA",2019,522
"Bremer County, IA",2019,496
"Dubuque, IA",2019,509
"Waterloo, IA",2019,554
"Cedar Falls, IA",2019,554
"Iowa City, IA",2019,612
"Jones County, IA",2019,427
"Cedar Rapids, IA",2019,522
"Plymouth County, IA",2019,427
"Omaha, IA",2019,623
"Council Bluffs, IA",2019,623
"Davenport, IA",2019,556
"Moline, IA",2019,556
"Rock Island, IA",2019,556
"Ames, IA",2019,669
"Des Moines, IA",2019,614
"West Des Moines, IA",2019,614
"Washington County, IA",2019,503
"Sioux City, IA",2019,527
"St. Joseph, KS",2019,531
"Lawrence, KS",2019,652
"Kingman County, KS",2019,432
"Manhattan, KS",2019,722
"Wichita, KS",2019,506
"Sumner County, KS",2019,448
"Topeka, KS",2019,543
"Kansas City, KS",2019,640
"Allen County, KY",2019,482
"Butler County, KY",2019,464
"Grant County, KY",2019,630
"Huntington, KY",2019,509
"Ashland, KY",2019,509
"Evansville, KY",2019,565
"Elizabethtown, KY",2019,543
"Owensboro, KY",2019,536
"Meade County, KY",2019,476
"Cincinnati, KY",2019,584
"Shelby County, KY",2019,579
"Clarksville, KY",2019,563
"Louisville, KY",2019,602
"Bowling Green, KY",2019,603
"Lexington, KY",2019,617
"Fayette, KY",2019,617
"Acadia Parish, LA",2019,463
"Lake Charles, LA",2019,587
"Shreveport, LA",2019,584
"Bossier City, LA",2019,584
"Iberia Parish, LA",2019,591
"Iberville Parish, LA",2019,560
"Alexandria, LA",2019,499
"St. James Parish, LA",2019,503
"Lafayette, LA",2019,614
"New Orleans, LA",2019,723
"Metairie, LA",2019,723
"Hammond, LA",2019,641
"Houma, LA",2019,665
"Thibodaux, LA",2019,665
"Monroe, LA",2019,575
"Vermilion Parish, LA",2019,515
"Webster Parish, LA",2019,455
"Baton Rouge, LA",2019,719
"Lewiston, ME",2019,659
"Auburn, ME",2019,659
"Cumberland County, ME",2019,786
"Bangor, ME",2019,690
"Penobscot County, ME",2019,659
"Sagadahoc County, ME",2019,719
"Portland, ME",2019,989
"York County, ME",2019,817
"York, ME",2019,1011
"Kittery, ME",2019,1011
"South Berwick, ME",2019,1011
"Cumberland, MD",2019,513
"Philadelphia, MD",2019,840
"Camden, MD",2019,840
"Wilmington, MD",2019,840
"Washington, MD",2019,1415
"Arlington, MD",2019,1415
"Alexandria, MD",2019,1415
"California, MD",2019,874
"Lexington Park, MD",2019,874
"Somerset County, MD",2019,552
"Hagerstown, MD",2019,621
"Salisbury, MD",2019,715
"Worcester County, MD",2019,725
"Baltimore, MD",2019,862
"Columbia, MD",2019,862
"Towson, MD",2019,862
"Barnstable Town, MA",2019,979
"Pittsfield, MA",2019,708
"Berkshire County, MA",2019,901
"New Bedford, MA",2019,743
"Easton, MA",2019,1093
"Raynham, MA",2019,1093
"Taunton, MA",2019,793
"Mansfield, MA",2019,793
"Norton, MA",2019,793
"Providence, MA",2019,786
"Fall River, MA",2019,786
"Lawrence, MA",2019,920
"Springfield, MA",2019,702
"Lowell, MA",2019,1026
"Brockton, MA",2019,1027
"Boston, MA",2019,1608
"Cambridge, MA",2019,1608
"Quincy, MA",2019,1608
"Eastern Worcester County, MA",2019,935
"Western Worcester County, MA",2019,714
"Fitchburg, MA",2019,826
"Leominster, MA",2019,826
"Worcester, MA",2019,864
"Barry County, MI",2019,634
"Bay City, MI",2019,495
"Niles, MI",2019,530
"Benton Harbor, MI",2019,530
"Battle Creek, MI",2019,486
"Cass County, MI",2019,515
"Flint, MI",2019,484
"Lansing, MI",2019,660
"East Lansing, MI",2019,660
"Jackson, MI",2019,614
"Grand Rapids, MI",2019,620
"Wyoming, MI",2019,620
"Livingston County, MI",2019,647
"Midland, MI",2019,527
"Monroe, MI",2019,649
"Montcalm County, MI",2019,592
"Muskegon, MI",2019,602
"Holland, MI",2019,744
"Grand Haven, MI",2019,744
"Saginaw, MI",2019,513
"Kalamazoo, MI",2019,539
"Portage, MI",2019,539
"Ann Arbor, MI",2019,900
"Detroit, MI",2019,621
"Warren, MI",2019,621
"Livonia, MI",2019,621
"Fargo, MN",2019,561
"Fillmore County, MN",2019,450
"La Crosse, MN",2019,531
"Onalaska, MN",2019,531
"Le Sueur County, MN",2019,548
"Mille Lacs County, MN",2019,564
"Mankato, MN",2019,634
"North Mankato, MN",2019,634
"Rochester, MN",2019,650
"Grand Forks, MN",2019,558
"Duluth, MN",2019,626
"Sibley County, MN",2019,489
"St. Cloud, MN",2019,596
"Wabasha County, MN",2019,500
"Minneapolis, MN",2019,763
"St. Paul, MN",2019,763
"Bloomington, MN",2019,763
"Benton County, MS",2019,491
"Memphis, MS",2019,658
"Gulfport, MS",2019,650
"Biloxi, MS",2019,650
"Pascagoula, MS",2019,612
"Marshall County, MS",2019,499
"Hattiesburg, MS",2019,515
"Jackson, MS",2019,652
"Simpson County, MS",2019,527
"Tate County, MS",2019,601
"Tunica County, MS",2019,659
"Yazoo County, MS",2019,520
"Bates County, MO",2019,464
"Columbia, MO",2019,594
"Callaway County, MO",2019,517
"Cape Girardeau, MO",2019,563
"Dallas County, MO",2019,493
"St. Joseph, MO",2019,531
"McDonald County, MO",2019,469
"Moniteau County, MO",2019,485
"Joplin, MO",2019,521
"Jefferson City, MO",2019,415
"Polk County, MO",2019,491
"Kansas City, MO",2019,640
"Springfield, MO",2019,548
"St. Louis, MO",2019,635
"Great Falls, MT",2019,584
"Golden Valley County, MT",2019,537
"Missoula, MT",2019,642
"Billings, MT",2019,578
"Sioux City, NE",2019,527
"Hall County, NE",2019,522
"Hamilton County, NE",2019,492
"Howard County, NE",2019,492
"Lincoln, NE",2019,567
"Merrick County, NE",2019,492
"Saunders County, NE",2019,511
"Seward County, NE",2019,495
"Omaha, NE",2019,623
"Council Bluffs, NE",2019,623
"Las Vegas, NV",2019,652
"Henderson, NV",2019,652
"Paradise, NV",2019,652
"Reno, NV",2019,666
"Carson City, NV",2019,565
"Manchester, NH",2019,811
"Nashua, NH",2019,923
"Hillsborough County, NH",2019,760
"Western Rockingham County, NH",2019,1104
"Boston, NH",2019,1608
"Cambridge, NH",2019,1608
"Quincy, NH",2019,1608
"Lawrence, NH",2019,920
"Portsmouth, NH",2019,909
"Rochester, NH",2019,909
"Atlantic City, NJ",2019,858
"Hammonton, NJ",2019,858
"Ocean City, NJ",2019,772
"Vineland, NJ",2019,842
"Bridgeton, NJ",2019,842
"Jersey City, NJ",2019,1178
"Trenton, NJ",2019,897
"Monmouth, NJ",2019,950
"Ocean, NJ",2019,950
"Bergen, NJ",2019,1202
"Passaic, NJ",2019,1202
"Philadelphia, NJ",2019,840
"Camden, NJ",2019,840
"Wilmington, NJ",2019,840
"Middlesex, NJ",2019,1148
"Somerset, NJ",2019,1148
"Hunterdon, NJ",2019,1148
"Newark, NJ",2019,1042
"Warren County, NJ",2019,938
"Las Cruces, NM",2019,506
"Farmington, NM",2019,667
"Santa Fe, NM",2019,818
"Albuquerque, NM",2019,563
"Elmira, NY",2019,630
"Watertown, NY",2019,748
"Fort Drum, NY",2019,748
"Buffalo, NY",2019,671
"Cheektowaga, NY",2019,671
"Niagara Falls, NY",2019,671
"Utica, NY",2019,556
"Rome, NY",2019,556
"Poughkeepsie, NY",2019,969
"Newburgh, NY",2019,969
"Middletown, NY",2019,969
"Syracuse, NY",2019,599
"New York, NY",2019,1559
"Albany, NY",2019,768
"Schenectady, NY",2019,768
"Troy, NY",2019,768
"Nassau, NY",2019,1240
"Suffolk, NY",2019,1240
"Binghamton, NY",2019,609
"Ithaca, NY",2019,913
"Kingston, NY",2019,777
"Glens Falls, NY",2019,661
"Rochester, NY",2019,650
"Westchester County, NY",2019,1243
"Yates County, NY",2019,521
"Burlington, NC",2019,561
"Brunswick County, NC",2019,702
"Hickory, NC",2019,546
"Lenoir, NC",2019,546
"Morganton, NC",2019,546
"Craven County, NC",2019,675
"Fayetteville, NC",2019,745
"Virginia Beach, NC",2019,919
"Norfolk, NC",2019,919
"Newport News, NC",2019,919
"Davidson County, NC",2019,578
"Gates County, NC",2019,566
"Haywood County, NC",2019,612
"Hoke County, NC",2019,624
"Iredell County, NC",2019,743
"Jones County, NC",2019,510
"Lincoln County, NC",2019,660
"Asheville, NC",2019,794
"Rocky Mount, NC",2019,552
"Wilmington, NC",2019,715
"Jacksonville, NC",2019,663
"Durham, NC",2019,834
"Chapel Hill, NC",2019,834
"Pamlico County, NC",2019,564
"Pender County, NC",2019,607
"Person County, NC",2019,457
"Greenville, NC",2019,607
"Greensboro, NC",2019,612
"High Point, NC",2019,612
"Rockingham County, NC",2019,510
"Rowan County, NC",2019,621
"Charlotte, NC",2019,875
"Concord, NC",2019,875
"Gastonia, NC",2019,875
"Raleigh, NC",2019,846
"Goldsboro, NC",2019,565
"Winston, NC",2019,558
"Salem, NC",2019,558
"Fargo, ND",2019,561
"Grand Forks, ND",2019,558
"Bismarck, ND",2019,659
"Oliver County, ND",2019,654
"Sioux County, ND",2019,542
"Lima, OH",2019,516
"Wheeling, OH",2019,548
"Brown County, OH",2019,485
"Springfield, OH",2019,506
"Hocking County, OH",2019,568
"Weirton, OH",2019,450
"Steubenville, OH",2019,450
"Huntington, OH",2019,509
"Ashland, OH",2019,509
"Cleveland, OH",2019,569
"Elyria, OH",2019,569
"Dayton, OH",2019,524
"Perry County, OH",2019,481
"Columbus, OH",2019,643
"Mansfield, OH",2019,461
"Canton, OH",2019,506
"Massillon, OH",2019,506
"Akron, OH",2019,527
"Youngstown, OH",2019,473
"Warren, OH",2019,473
"Boardman, OH",2019,473
"Union County, OH",2019,624
"Cincinnati, OH",2019,584
"Toledo, OH",2019,477
"Lawton, OK",2019,548
"Cotton County, OK",2019,519
"Grady County, OK",2019,518
"Le Flore County, OK",2019,549
"Lincoln County, OK",2019,526
"Oklahoma City, OK",2019,637
"Okmulgee County, OK",2019,515
"Pawnee County, OK",2019,465
"Fort Smith, OK",2019,495
"Tulsa, OK",2019,569
"Corvallis, OR",2019,767
"Bend, OR",2019,742
"Redmond, OR",2019,742
"Medford, OR",2019,692
"Grants Pass, OR",2019,717
"Eugene, OR",2019,678
"Springfield, OR",2019,678
"Albany, OR",2019,646
"Salem, OR",2019,658
"Portland, OR",2019,1131
"Vancouver, OR",2019,1131
"Hillsboro, OR",2019,1131
"Gettysburg, PA",2019,660
"Armstrong County, PA",2019,472
"Reading, PA",2019,662
"Altoona, PA",2019,600
"Johnstown, PA",2019,485
"State College, PA",2019,868
"Columbia County, PA",2019,658
"Erie, PA",2019,608
"Chambersburg, PA",2019,595
"Waynesboro, PA",2019,595
"Lancaster, PA",2019,724
"Lebanon, PA",2019,697
"Williamsport, PA",2019,689
"Sharon, PA",2019,544
"East Stroudsburg, PA",2019,737
"Montour County, PA",2019,689
"Allentown, PA",2019,737
"Bethlehem, PA",2019,737
"Easton, PA",2019,737
"Harrisburg, PA",2019,650
"Carlisle, PA",2019,650
"Philadelphia, PA",2019,840
"Camden, PA",2019,840
"Wilmington, PA",2019,840
"Pike County, PA",2019,906
"Pittsburgh, PA",2019,647
"Scranton, PA",2019,541
", PA",2019,541
"Wilkes, PA",2019,541
"Barre, PA",2019,541
"York, PA",2019,611
"Hanover, PA",2019,611
"Newport, RI",2019,918
"Middleton, RI",2019,918
"Portsmouth, RI",2019,918
"Providence, RI",2019,786
"Fall River, RI",2019,786
"Westerly, RI",2019,864
"Hopkinton, RI",2019,864
"New Shoreham, RI",2019,864
"Anderson, SC",2019,567
"Beaufort County, SC",2019,886
"Chester County, SC",2019,526
"Darlington County, SC",2019,491
"Charleston, SC",2019,818
"North Charleston, SC",2019,818
"Augusta, SC",2019,691
"Richmond County, SC",2019,691
"Florence, SC",2019,601
"Myrtle Beach, SC",2019,793
"North Myrtle Beach, SC",2019,793
"Conway, SC",2019,793
"Jasper County, SC",2019,712
"Kershaw County, SC",2019,618
"Lancaster County, SC",2019,505
"Laurens County, SC",2019,541
"Greenville, SC",2019,631
"Mauldin, SC",2019,631
"Easley, SC",2019,631
"Columbia, SC",2019,671
"Spartanburg, SC",2019,552
"Sumter, SC",2019,618
"Union County, SC",2019,503
"Charlotte, SC",2019,875
"Concord, SC",2019,875
"Gastonia, SC",2019,875
"Custer County, SD",2019,596
"Meade County, SD",2019,512
"Rapid City, SD",2019,590
"Sioux Falls, SD",2019,612
"Sioux City, SD",2019,527
"Campbell County, TN",2019,415
"Crockett County, TN",2019,438
"Grainger County, TN",2019,427
"Hickman County, TN",2019,594
"Morristown, TN",2019,515
"Macon County, TN",2019,500
"Jackson, TN",2019,498
"Maury County, TN",2019,635
"Clarksville, TN",2019,563
"Morgan County, TN",2019,449
"Cleveland, TN",2019,513
"Roane County, TN",2019,515
"Chattanooga, TN",2019,585
"Smith County, TN",2019,517
"Kingsport, TN",2019,515
"Bristol, TN",2019,515
"Memphis, TN",2019,658
"Knoxville, TN",2019,566
"Johnson City, TN",2019,534
"Nashville, TN",2019,830
"Davidson, TN",2019,830
"Murfreesboro, TN",2019,830
", TN",2019,830
"Franklin, TN",2019,830
"Aransas County, TX",2019,693
"Atascosa County, TX",2019,560
"Austin County, TX",2019,741
"Texarkana, TX",2019,569
"Brazoria County, TX",2019,738
"Brownsville, TX",2019,559
"Harlingen, TX",2019,559
"Killeen, TX",2019,589
"Temple, TX",2019,589
"Odessa, TX",2019,780
"El Paso, TX",2019,534
"Falls County, TX",2019,488
"Sherman, TX",2019,604
"Denison, TX",2019,604
"McAllen, TX",2019,582
"Edinburg, TX",2019,582
"Mission, TX",2019,582
"Hood County, TX",2019,688
"Hudspeth County, TX",2019,551
"Kendall County, TX",2019,799
"Lampasas County, TX",2019,547
"Lubbock, TX",2019,635
"Lynn County, TX",2019,517
"Waco, TX",2019,572
"Martin County, TX",2019,556
"Medina County, TX",2019,529
"Midland, TX",2019,1060
"Newton County, TX",2019,494
"Oldham County, TX",2019,622
"Beaumont, TX",2019,647
"Port Arthur, TX",2019,647
"Amarillo, TX",2019,553
"College Station, TX",2019,660
"Bryan, TX",2019,660
"Dallas, TX",2019,836
"Rusk County, TX",2019,517
"Corpus Christi, TX",2019,826
"Tyler, TX",2019,742
"Somervell County, TX",2019,571
"Fort Worth, TX",2019,754
"Arlington, TX",2019,754
"Abilene, TX",2019,598
"San Angelo, TX",2019,615
"Longview, TX",2019,585
"Victoria, TX",2019,693
"Houston, TX",2019,812
"The Woodlands, TX",2019,812
"Sugar Land, TX",2019,812
"Laredo, TX",2019,664
"Wichita Falls, TX",2019,496
"Austin, TX",2019,931
"Round Rock, TX",2019,931
"San Antonio, TX",2019,688
"New Braunfels, TX",2019,688
"Wise County, TX",2019,714
"Box Elder County, UT",2019,473
"Logan, UT",2019,450
"Salt Lake City, UT",2019,708
"Tooele County, UT",2019,613
"Provo, UT",2019,654
"Orem, UT",2019,654
"St. George, UT",2019,649
"Ogden, UT",2019,594
"Clearfield, UT",2019,594
"Burlington, VT",2019,992
"South Burlington, VT",2019,992
"Buckingham County, VA",2019,513
"Culpeper County, VA",2019,784
"Floyd County, VA",2019,596
"Franklin County, VA",2019,465
"Giles County, VA",2019,526
"Pulaski County, VA",2019,596
"Rappahannock County, VA",2019,831
"Warren County, VA",2019,715
"Kingsport, VA",2019,515
"Bristol, VA",2019,515
"Charlottesville, VA",2019,851
"Harrisonburg, VA",2019,674
"Lynchburg, VA",2019,579
"Washington, VA",2019,1415
"Arlington, VA",2019,1415
"Alexandria, VA",2019,1415
"Blacksburg, VA",2019,692
"Christiansburg, VA",2019,692
"Radford, VA",2019,692
"Richmond, VA",2019,889
"Roanoke, VA",2019,528
"Staunton, VA",2019,657
"Waynesboro, VA",2019,657
"Virginia Beach, VA",2019,919
"Norfolk, VA",2019,919
"Newport News, VA",2019,919
"Winchester, VA",2019,719
"Lewiston, WA",2019,519
"Columbia County, WA",2019,604
"Longview, WA",2019,601
"Wenatchee, WA",2019,667
"Kennewick, WA",2019,634
"Richland, WA",2019,634
"Bremerton, WA",2019,774
"Silverdale, WA",2019,774
"Pend Oreille County, WA",2019,491
"Tacoma, WA",2019,860
"Mount Vernon, WA",2019,671
"Anacortes, WA",2019,671
"Portland, WA",2019,1131
"Vancouver, WA",2019,1131
"Hillsboro, WA",2019,1131
"Seattle, WA",2019,1416
"Bellevue, WA",2019,1416
"Spokane, WA",2019,569
"Stevens County, WA",2019,480
"Olympia, WA",2019,906
"Tumwater, WA",2019,906
"Walla Walla County, WA",2019,631
"Bellingham, WA",2019,747
"Yakima, WA",2019,556
"Martinsburg, WV",2019,706
"Boone County, WV",2019,415
"Fayette County, WV",2019,503
"Winchester, WV",2019,719
"Weirton, WV",2019,450
"Steubenville, WV",2019,450
"Jefferson County, WV",2019,769
"Charleston, WV",2019,527
"Lincoln County, WV",2019,453
"Cumberland, WV",2019,513
"Wheeling, WV",2019,548
"Morgantown, WV",2019,670
"Putnam County, WV",2019,600
"Raleigh County, WV",2019,633
"Huntington, WV",2019,509
"Ashland, WV",2019,509
"Parkersburg, WV",2019,547
"Vienna, WV",2019,547
"Columbia County, WI",2019,558
"Madison, WI",2019,776
"Duluth, WI",2019,626
"Eau Claire, WI",2019,520
"Fond du Lac, WI",2019,561
"Green County, WI",2019,588
"Iowa County, WI",2019,570
"Kenosha County, WI",2019,585
"Green Bay, WI",2019,590
"La Crosse, WI",2019,531
"Onalaska, WI",2019,531
"Wausau, WI",2019,497
"Oconto County, WI",2019,569
"Appleton, WI",2019,566
"Racine, WI",2019,555
"Janesville, WI",2019,608
"Beloit, WI",2019,608
"Minneapolis, WI",2019,763
"St. Paul, WI",2019,763
"Bloomington, WI",2019,763
"Sheboygan, WI",2019,467
"Milwaukee, WI",2019,621
"Waukesha, WI",2019,621
"West Allis, WI",2019,621
"Oshkosh, WI",2019,543
"Neenah, WI",2019,543
"Cheyenne, WY",2019,642
"Casper, WY",2019,592
"Arecibo, PR",2019,359
"Fajardo, PR",2019,391
"Mayagüez, PR",2019,393
"Barranquitas, PR",2019,334
"Aibonito, PR",2019,334
"Guayama, PR",2019,360
"Quebradillas Municipio, PR",2019,355
"San German, PR",2019,345
"Caguas, PR",2019,379
"Aguadilla, PR",2019,364
"Isabela, PR",2019,364
"Utuado Municipio, PR",2019,364
"Ponce, PR",2019,398
"San Juan, PR",2019,431
"Guaynabo, PR",2019,431
"Yauco, PR",2019,354
"Daphne, AL",2020,744
"Fairhope, AL",2020,744
"Foley, AL",2020,744
"Anniston, AL",2020,468
"Oxford, AL",2020,468
"Jacksonville, AL",2020,468
"Chilton County, AL",2020,594
"Gadsden, AL",2020,523
"Henry County, AL",2020,479
"Dothan, AL",2020,503
"Florence, AL",2020,498
"Muscle Shoals, AL",2020,498
"Auburn, AL",2020,564
"Opelika, AL",2020,564
"Huntsville, AL",2020,567
"Mobile, AL",2020,693
"Montgomery, AL",2020,583
"Decatur, AL",2020,480
"Pickens County, AL",2020,486
"Columbus, AL",2020,594
"Birmingham, AL",2020,804
"Hoover, AL",2020,804
"Tuscaloosa, AL",2020,719
"Walker County, AL",2020,566
"Anchorage, AK",2020,935
"Fairbanks, AK",2020,863
"Matanuska, AK",2020,741
"Susitna Borough, AK",2020,741
"Sierra Vista, AZ",2020,654
"Douglas, AZ",2020,654
"Flagstaff, AZ",2020,964
"Lake Havasu City, AZ",2020,630
"Kingman, AZ",2020,630
"Tucson, AZ",2020,618
"Phoenix, AZ",2020,847
"Mesa, AZ",2020,847
"Scottsdale, AZ",2020,847
"Prescott, AZ",2020,714
"Yuma, AZ",2020,572
"Jonesboro, AR",2020,517
"Memphis, AR",2020,665
"Hot Springs, AR",2020,554
"Grant County, AR",2020,566
"Pine Bluff, AR",2020,519
"Little River County, AR",2020,475
"Texarkana, AR",2020,611
"Poinsett County, AR",2020,475
"Little Rock, AR",2020,640
"North Little Rock, AR",2020,640
"Conway, AR",2020,640
"Fort Smith, AR",2020,498
"Fayetteville, AR",2020,584
"Springdale, AR",2020,584
"Rogers, AR",2020,584
"Chico, CA",2020,761
"Oakland, CA",2020,1488
"Fremont, CA",2020,1488
"Fresno, CA",2020,691
"El Centro, CA",2020,669
"Bakersfield, CA",2020,711
"Hanford, CA",2020,841
"Corcoran, CA",2020,841
"Los Angeles, CA",2020,1279
"Long Beach, CA",2020,1279
"Glendale, CA",2020,1279
"Madera, CA",2020,833
"Merced, CA",2020,651
"Salinas, CA",2020,1334
"Napa, CA",2020,1225
"Santa Ana, CA",2020,1563
"Anaheim, CA",2020,1563
"Irvine, CA",2020,1563
"Sacramento, CA",2020,952
"Roseville, CA",2020,952
", CA",2020,952
"Arden, CA",2020,952
"Arcade, CA",2020,952
"San Benito County, CA",2020,1290
"Riverside, CA",2020,875
"San Bernardino, CA",2020,875
"Ontario, CA",2020,875
"San Diego, CA",2020,1404
"Carlsbad, CA",2020,1404
"Stockton, CA",2020,745
"Lodi, CA",2020,745
