metro_code,areaname,state_alpha,2017,2018,2019,2020,2021,"city, state"
METRO34820M34820,Myrtle Beach,SC,880,931,932,997,898,"Myrtle Beach, SC"
METRO34820M34820,North Myrtle Beach,SC,880,931,932,997,898,"North Myrtle Beach, SC"
METRO34820M34820,Conway,SC,880,931,932,997,898,"Conway, SC"
METRO25940N45053,Jasper County,SC,873,850,917,830,927,"Jasper County, SC"
METRO17900N45055,Kershaw County,SC,686,707,744,719,718,"Kershaw County, SC"
METRO16740N45057,Lancaster County,SC,982,884,796,800,827,"Lancaster County, SC"
METRO24860N45059,Laurens County,SC,674,713,740,751,804,"Laurens County, SC"
METRO24860M24860,Greenville,SC,773,824,865,842,942,"Greenville, SC"
METRO24860M24860,Mauldin,SC,773,824,865,842,942,"Mauldin, SC"
METRO24860M24860,Easley,SC,773,824,865,842,942,"Easley, SC"
METRO17900M17900,Columbia,SC,876,891,959,931,963,"Columbia, SC"
METRO43900M43900,Spartanburg,SC,697,734,758,795,845,"Spartanburg, SC"
METRO44940M44940,Sumter,SC,729,759,760,793,825,"Sumter, SC"
METRO43900N45087,Union County,SC,674,668,688,690,705,"Union County, SC"
METRO16740M16740,Charlotte,SC,907,967,1028,1063,1151,"Charlotte, SC"
METRO16740M16740,Concord,SC,907,967,1028,1063,1151,"Concord, SC"
METRO16740M16740,Gastonia,SC,907,967,1028,1063,1151,"Gastonia, SC"
METRO39660N46033,Custer County,SD,781,844,886,898,931,"Custer County, SD"
METRO39660N46093,Meade County,SD,701,739,761,779,858,"Meade County, SD"
METRO39660M39660,Rapid City,SD,823,899,888,841,875,"Rapid City, SD"
METRO43620M43620,Sioux Falls,SD,811,781,873,839,874,"Sioux Falls, SD"
METRO43580M43580,Sioux City,SD,753,806,820,803,832,"Sioux City, SD"
METRO28940N47013,Campbell County,TN,608,613,619,677,671,"Campbell County, TN"
METRO27180N47033,Crockett County,TN,608,658,668,663,673,"Crockett County, TN"
METRO28940M34100,Grainger County,TN,608,613,637,707,689,"Grainger County, TN"
METRO34980N47081,Hickman County,TN,717,739,803,787,781,"Hickman County, TN"
METRO34100M34100,Morristown,TN,667,677,720,738,753,"Morristown, TN"
METRO34980N47111,Macon County,TN,608,617,677,694,731,"Macon County, TN"
METRO27180M27180,Jackson,TN,687,734,775,792,832,"Jackson, TN"
METRO34980N47119,Maury County,TN,755,766,859,900,945,"Maury County, TN"
METRO17300M17300,Clarksville,TN,768,838,867,869,872,"Clarksville, TN"
METRO28940N47129,Morgan County,TN,633,656,670,718,685,"Morgan County, TN"
METRO17420M17420,Cleveland,TN,745,760,799,807,813,"Cleveland, TN"
METRO28940N47145,Roane County,TN,721,753,769,821,776,"Roane County, TN"
METRO16860M16860,Chattanooga,TN,822,806,847,832,838,"Chattanooga, TN"
METRO34980N47159,Smith County,TN,626,654,700,696,720,"Smith County, TN"
METRO28700M28700,Kingsport,TN,636,684,700,714,701,"Kingsport, TN"
METRO28700M28700,Bristol,TN,636,684,700,714,701,"Bristol, TN"
METRO32820M32820,Memphis,TN,835,833,875,884,911,"Memphis, TN"
METRO28940M28940,Knoxville,TN,811,846,855,915,896,"Knoxville, TN"
METRO27740M27740,Johnson City,TN,668,669,689,692,752,"Johnson City, TN"
METRO34980M34980,Nashville,TN,959,1002,1103,1136,1197,"Nashville, TN"
METRO34980M34980,Davidson,TN,959,1002,1103,1136,1197,"Davidson, TN"
METRO34980M34980,Murfreesboro,TN,959,1002,1103,1136,1197,"Murfreesboro, TN"
METRO34980M34980,,TN,959,1002,1103,1136,1197,", TN"
METRO34980M34980,Franklin,TN,959,1002,1103,1136,1197,"Franklin, TN"
METRO18580N48007,Aransas County,TX,833,856,934,841,906,"Aransas County, TX"
METRO41700N48013,Atascosa County,TX,789,816,853,845,881,"Atascosa County, TX"
METRO26420N48015,Austin County,TX,877,976,1009,961,956,"Austin County, TX"
METRO45500M45500,Texarkana,TX,720,795,798,792,826,"Texarkana, TX"
METRO26420MM1145,Brazoria County,TX,974,1117,1083,1065,1139,"Brazoria County, TX"
METRO15180M15180,Brownsville,TX,695,697,718,760,753,"Brownsville, TX"
METRO15180M15180,Harlingen,TX,695,697,718,760,753,"Harlingen, TX"
METRO28660M28660,Killeen,TX,789,771,780,785,815,"Killeen, TX"
METRO28660M28660,Temple,TX,789,771,780,785,815,"Temple, TX"
METRO36220M36220,Odessa,TX,1315,1184,1144,1164,1214,"Odessa, TX"
METRO21340M21340,El Paso,TX,834,842,831,827,831,"El Paso, TX"
METRO47380N48145,Falls County,TX,681,697,700,714,734,"Falls County, TX"
METRO43300M43300,Sherman,TX,795,868,892,915,959,"Sherman, TX"
METRO43300M43300,Denison,TX,795,868,892,915,959,"Denison, TX"
METRO32580M32580,McAllen,TX,734,758,757,743,739,"McAllen, TX"
METRO32580M32580,Edinburg,TX,734,758,757,743,739,"Edinburg, TX"
METRO32580M32580,Mission,TX,734,758,757,743,739,"Mission, TX"
METRO19100N48221,Hood County,TX,881,936,983,1073,1107,"Hood County, TX"
METRO21340N48229,Hudspeth County,TX,888,830,858,785,734,"Hudspeth County, TX"
METRO41700N48259,Kendall County,TX,1106,1148,1217,1224,1293,"Kendall County, TX"
METRO28660N48281,Lampasas County,TX,681,697,729,764,796,"Lampasas County, TX"
METRO31180M31180,Lubbock,TX,789,842,880,858,896,"Lubbock, TX"
METRO31180N48305,Lynn County,TX,700,697,715,714,734,"Lynn County, TX"
METRO47380M47380,Waco,TX,811,836,823,900,934,"Waco, TX"
METRO33260N48317,Martin County,TX,751,697,700,714,734,"Martin County, TX"
METRO41700N48325,Medina County,TX,706,746,806,814,866,"Medina County, TX"
METRO33260M33260,Midland,TX,1520,1368,1337,1349,1391,"Midland, TX"
METRO13140N48351,Newton County,TX,681,697,700,714,734,"Newton County, TX"
METRO11100N48359,Oldham County,TX,942,865,956,986,1025,"Oldham County, TX"
METRO13140M13140,Beaumont,TX,832,856,920,857,880,"Beaumont, TX"
METRO13140M13140,Port Arthur,TX,832,856,920,857,880,"Port Arthur, TX"
METRO11100M11100,Amarillo,TX,828,806,849,872,906,"Amarillo, TX"
METRO17780M17780,College Station,TX,845,908,911,938,909,"College Station, TX"
METRO17780M17780,Bryan,TX,845,908,911,938,909,"Bryan, TX"
METRO19100M19100,Dallas,TX,1031,1077,1201,1314,1352,"Dallas, TX"
METRO30980N48401,Rusk County,TX,726,755,792,818,754,"Rusk County, TX"
METRO18580M18580,Corpus Christi,TX,991,997,1110,999,1079,"Corpus Christi, TX"
METRO46340M46340,Tyler,TX,853,891,908,923,1085,"Tyler, TX"
METRO19100N48425,Somervell County,TX,681,697,815,879,889,"Somervell County, TX"
METRO19100MM2800,Fort Worth,TX,973,1054,1068,1165,1242,"Fort Worth, TX"
METRO19100MM2800,Arlington,TX,973,1054,1068,1165,1242,"Arlington, TX"
METRO10180M10180,Abilene,TX,820,805,822,863,955,"Abilene, TX"
METRO41660M41660,San Angelo,TX,974,900,958,963,980,"San Angelo, TX"
METRO30980M30980,Longview,TX,855,890,910,918,850,"Longview, TX"
METRO47020M47020,Victoria,TX,918,911,960,1002,1033,"Victoria, TX"
METRO26420M26420,Houston,TX,976,1066,1104,1096,1176,"Houston, TX"
METRO26420M26420,The Woodlands,TX,976,1066,1104,1096,1176,"The Woodlands, TX"
METRO26420M26420,Sugar Land,TX,976,1066,1104,1096,1176,"Sugar Land, TX"
METRO29700M29700,Laredo,TX,815,788,857,862,915,"Laredo, TX"
METRO48660M48660,Wichita Falls,TX,761,807,772,784,832,"Wichita Falls, TX"
METRO12420M12420,Austin,TX,1195,1251,1315,1356,1434,"Austin, TX"
METRO12420M12420,Round Rock,TX,1195,1251,1315,1356,1434,"Round Rock, TX"
METRO41700M41700,San Antonio,TX,964,1001,1050,1051,1114,"San Antonio, TX"
METRO41700M41700,New Braunfels,TX,964,1001,1050,1051,1114,"New Braunfels, TX"
METRO19100N48497,Wise County,TX,910,953,1020,1057,1087,"Wise County, TX"
METRO36260N49003,Box Elder County,UT,685,697,720,796,789,"Box Elder County, UT"
METRO30860M30860,Logan,UT,681,702,700,716,782,"Logan, UT"
METRO41620M41620,Salt Lake City,UT,990,1035,1075,1176,1204,"Salt Lake City, UT"
METRO41620N49045,Tooele County,UT,801,849,887,952,962,"Tooele County, UT"
METRO39340M39340,Provo,UT,818,836,862,926,943,"Provo, UT"
METRO39340M39340,Orem,UT,818,836,862,926,943,"Orem, UT"
METRO41100M41100,St. George,UT,824,863,916,959,970,"St. George, UT"
METRO36260M36260,Ogden,UT,859,882,910,1024,1021,"Ogden, UT"
METRO36260M36260,Clearfield,UT,859,882,910,1024,1021,"Clearfield, UT"
METRO15540M15540,Burlington,VT,1395,1442,1544,1573,1628,"Burlington, VT"
METRO15540M15540,South Burlington,VT,1395,1442,1544,1573,1628,"South Burlington, VT"
METRO16820N51029,Buckingham County,VA,687,734,799,749,743,"Buckingham County, VA"
METRO47900N51047,Culpeper County,VA,997,1030,998,1012,1046,"Culpeper County, VA"
METRO13980N51063,Floyd County,VA,633,684,700,714,701,"Floyd County, VA"
METRO40220N51067,Franklin County,VA,741,727,700,717,815,"Franklin County, VA"
METRO13980N51071,Giles County,VA,659,692,700,733,747,"Giles County, VA"
METRO13980N51155,Pulaski County,VA,637,684,700,721,721,"Pulaski County, VA"
METRO47900N51157,Rappahannock County,VA,1097,1140,1106,1092,1074,"Rappahannock County, VA"
METRO47900MM8820,Warren County,VA,987,1024,1000,1017,1024,"Warren County, VA"
METRO28700M28700,Kingsport,VA,636,684,700,714,701,"Kingsport, VA"
METRO28700M28700,Bristol,VA,636,684,700,714,701,"Bristol, VA"
METRO16820M16820,Charlottesville,VA,1126,1179,1325,1262,1266,"Charlottesville, VA"
METRO25500M25500,Harrisonburg,VA,803,840,881,902,927,"Harrisonburg, VA"
METRO31340M31340,Lynchburg,VA,789,793,790,821,784,"Lynchburg, VA"
METRO47900M47900,Washington,VA,1746,1793,1665,1707,1765,"Washington, VA"
METRO47900M47900,Arlington,VA,1746,1793,1665,1707,1765,"Arlington, VA"
METRO47900M47900,Alexandria,VA,1746,1793,1665,1707,1765,"Alexandria, VA"
METRO13980M13980,Blacksburg,VA,880,886,869,993,978,"Blacksburg, VA"
METRO13980M13980,Christiansburg,VA,880,886,869,993,978,"Christiansburg, VA"
METRO13980M13980,Radford,VA,880,886,869,993,978,"Radford, VA"
METRO40060M40060,Richmond,VA,1005,1042,1067,1061,1163,"Richmond, VA"
METRO40220M40220,Roanoke,VA,876,846,821,844,941,"Roanoke, VA"
METRO44420M44420,Staunton,VA,824,860,875,899,910,"Staunton, VA"
METRO44420M44420,Waynesboro,VA,824,860,875,899,910,"Waynesboro, VA"
METRO47260M47260,Virginia Beach,VA,1130,1095,1104,1136,1147,"Virginia Beach, VA"
METRO47260M47260,Norfolk,VA,1130,1095,1104,1136,1147,"Norfolk, VA"
METRO47260M47260,Newport News,VA,1130,1095,1104,1136,1147,"Newport News, VA"
METRO49020M49020,Winchester,VA,1037,936,958,1027,1064,"Winchester, VA"
METRO30300M30300,Lewiston,WA,715,777,808,868,885,"Lewiston, WA"
METRO47460N53013,Columbia County,WA,725,833,927,1001,1038,"Columbia County, WA"
METRO31020M31020,Longview,WA,745,855,923,983,1020,"Longview, WA"
METRO48300M48300,Wenatchee,WA,808,924,981,1054,1107,"Wenatchee, WA"
METRO28420M28420,Kennewick,WA,850,874,962,1089,1019,"Kennewick, WA"
METRO28420M28420,Richland,WA,850,874,962,1089,1019,"Richland, WA"
METRO14740M14740,Bremerton,WA,1039,1137,1204,1296,1479,"Bremerton, WA"
METRO14740M14740,Silverdale,WA,1039,1137,1204,1296,1479,"Silverdale, WA"
METRO44060N53051,Pend Oreille County,WA,733,745,764,832,962,"Pend Oreille County, WA"
METRO42660MM8200,Tacoma,WA,1142,1145,1265,1408,1461,"Tacoma, WA"
METRO34580M34580,Mount Vernon,WA,958,970,994,1208,1225,"Mount Vernon, WA"
METRO34580M34580,Anacortes,WA,958,970,994,1208,1225,"Anacortes, WA"
METRO38900M38900,Portland,WA,1242,1330,1441,1495,1536,"Portland, WA"
METRO38900M38900,Vancouver,WA,1242,1330,1441,1495,1536,"Vancouver, WA"
METRO38900M38900,Hillsboro,WA,1242,1330,1441,1495,1536,"Hillsboro, WA"
METRO42660MM7600,Seattle,WA,1544,1878,1899,2099,1906,"Seattle, WA"
METRO42660MM7600,Bellevue,WA,1544,1878,1899,2099,1906,"Bellevue, WA"
METRO44060M44060,Spokane,WA,869,867,885,910,1007,"Spokane, WA"
METRO44060N53065,Stevens County,WA,709,747,739,731,836,"Stevens County, WA"
METRO36500M36500,Olympia,WA,1071,1120,1152,1171,1241,"Olympia, WA"
METRO36500M36500,Tumwater,WA,1071,1120,1152,1171,1241,"Tumwater, WA"
METRO47460N53071,Walla Walla County,WA,766,885,972,1043,1103,"Walla Walla County, WA"
METRO13380M13380,Bellingham,WA,968,1028,1058,1175,1245,"Bellingham, WA"
METRO49420M49420,Yakima,WA,814,872,837,1013,1044,"Yakima, WA"
METRO25180MM0877,Martinsburg,WV,941,902,1014,951,917,"Martinsburg, WV"
METRO16620N54005,Boone County,WV,681,644,646,674,676,"Boone County, WV"
METRO13220N54019,Fayette County,WV,681,644,632,667,676,"Fayette County, WV"
METRO49020M49020,Winchester,WV,1037,936,958,1027,1064,"Winchester, WV"
METRO48260M48260,Weirton,WV,713,695,700,696,734,"Weirton, WV"
METRO48260M48260,Steubenville,WV,713,695,700,696,734,"Steubenville, WV"
METRO47900MM3630,Jefferson County,WV,912,882,903,899,932,"Jefferson County, WV"
METRO16620M16620,Charleston,WV,746,789,821,832,805,"Charleston, WV"
METRO26580M54043,Lincoln County,WV,681,644,643,691,686,"Lincoln County, WV"
METRO19060M19060,Cumberland,WV,683,697,700,714,734,"Cumberland, WV"
METRO48540M48540,Wheeling,WV,756,695,702,737,740,"Wheeling, WV"
METRO34060M34060,Morgantown,WV,829,823,787,880,861,"Morgantown, WV"
METRO26580M54079,Putnam County,WV,845,802,852,915,907,"Putnam County, WV"
METRO13220N54081,Raleigh County,WV,699,736,744,754,698,"Raleigh County, WV"
METRO26580M26580,Huntington,WV,697,696,734,808,791,"Huntington, WV"
METRO26580M26580,Ashland,WV,697,696,734,808,791,"Ashland, WV"
METRO37620M37620,Parkersburg,WV,745,699,722,754,745,"Parkersburg, WV"
METRO37620M37620,Vienna,WV,745,699,722,754,745,"Vienna, WV"
METRO31540N55021,Columbia County,WI,790,862,869,915,919,"Columbia County, WI"
METRO31540M31540,Madison,WI,964,1091,1093,1186,1211,"Madison, WI"
METRO20260M20260,Duluth,WI,771,848,871,816,884,"Duluth, WI"
METRO20740M20740,Eau Claire,WI,776,773,810,789,868,"Eau Claire, WI"
METRO22540M22540,Fond du Lac,WI,751,755,771,773,801,"Fond du Lac, WI"
METRO31540N55045,Green County,WI,700,778,781,818,858,"Green County, WI"
METRO31540N55049,Iowa County,WI,738,791,791,863,876,"Iowa County, WI"
METRO16980MM3800,Kenosha County,WI,890,899,911,1040,1052,"Kenosha County, WI"
METRO24580M24580,Green Bay,WI,738,786,860,822,892,"Green Bay, WI"
METRO29100M29100,La Crosse,WI,814,793,826,829,874,"La Crosse, WI"
METRO29100M29100,Onalaska,WI,814,793,826,829,874,"Onalaska, WI"
METRO48140M48140,Wausau,WI,721,774,774,777,813,"Wausau, WI"
METRO24580N55083,Oconto County,WI,681,689,713,714,740,"Oconto County, WI"
METRO11540M11540,Appleton,WI,728,822,774,810,803,"Appleton, WI"
METRO39540M39540,Racine,WI,776,828,858,866,907,"Racine, WI"
METRO27500M27500,Janesville,WI,767,794,793,831,864,"Janesville, WI"
METRO27500M27500,Beloit,WI,767,794,793,831,864,"Beloit, WI"
METRO33460M33460,Minneapolis,WI,1086,1089,1151,1214,1308,"Minneapolis, WI"
METRO33460M33460,St. Paul,WI,1086,1089,1151,1214,1308,"St. Paul, WI"
METRO33460M33460,Bloomington,WI,1086,1089,1151,1214,1308,"Bloomington, WI"
METRO43100M43100,Sheboygan,WI,706,733,727,732,769,"Sheboygan, WI"
METRO33340M33340,Milwaukee,WI,927,911,918,922,973,"Milwaukee, WI"
METRO33340M33340,Waukesha,WI,927,911,918,922,973,"Waukesha, WI"
METRO33340M33340,West Allis,WI,927,911,918,922,973,"West Allis, WI"
METRO36780M36780,Oshkosh,WI,752,765,769,787,759,"Oshkosh, WI"
METRO36780M36780,Neenah,WI,752,765,769,787,759,"Neenah, WI"
METRO16940M16940,Cheyenne,WY,845,883,855,950,887,"Cheyenne, WY"
METRO16220M16220,Casper,WY,918,871,846,924,868,"Casper, WY"
METRO11640MM0470,Arecibo,PR,432,417,441,440,448,"Arecibo, PR"
METRO41980M21940,Fajardo,PR,487,502,515,503,495,"Fajardo, PR"
METRO32420M32420,Mayagüez,PR,562,506,462,472,489,"Mayagüez, PR"
METRO41980N72923,Barranquitas,PR,432,389,416,409,421,"Barranquitas, PR"
METRO41980N72923,Aibonito,PR,432,389,416,409,421,"Aibonito, PR"
METRO25020M25020,Guayama,PR,432,403,423,421,421,"Guayama, PR"
METRO11640N72923,Quebradillas Municipio,PR,432,390,417,421,458,"Quebradillas Municipio, PR"
METRO41900M41900,San German,PR,432,397,419,417,425,"San German, PR"
METRO41980MM1310,Caguas,PR,461,467,489,485,494,"Caguas, PR"
METRO10380M10380,Aguadilla,PR,432,404,427,424,448,"Aguadilla, PR"
METRO10380M10380,Isabela,PR,432,404,427,424,448,"Isabela, PR"
METRO10380N72141,Utuado Municipio,PR,432,415,427,426,425,"Utuado Municipio, PR"
METRO38660M38660,Ponce,PR,456,438,467,442,448,"Ponce, PR"
METRO41980MM7440,San Juan,PR,553,530,549,531,556,"San Juan, PR"
METRO41980MM7440,Guaynabo,PR,553,530,549,531,556,"Guaynabo, PR"
METRO38660M49500,Yauco,PR,432,389,416,409,421,"Yauco, PR"
