"city, state",ds,y
"North Little Rock, AR",2019,702
"Conway, AR",2019,702
"Fort Smith, AR",2019,529
"Fayetteville, AR",2019,586
"Springdale, AR",2019,586
"Rogers, AR",2019,586
"Chico, CA",2019,894
"Oakland, CA",2019,1706
"Fremont, CA",2019,1706
"Fresno, CA",2019,769
"El Centro, CA",2019,733
"Bakersfield, CA",2019,711
"Hanford, CA",2019,811
"Corcoran, CA",2019,811
"Los Angeles, CA",2019,1384
"Long Beach, CA",2019,1384
"Glendale, CA",2019,1384
"Madera, CA",2019,771
"Merced, CA",2019,680
"Salinas, CA",2019,1240
"Napa, CA",2019,1289
"Santa Ana, CA",2019,1632
"Anaheim, CA",2019,1632
"Irvine, CA",2019,1632
"Sacramento, CA",2019,968
"Roseville, CA",2019,968
", CA",2019,968
"Arden, CA",2019,968
"Arcade, CA",2019,968
"San Benito County, CA",2019,1323
"Riverside, CA",2019,986
"San Bernardino, CA",2019,986
"Ontario, CA",2019,986
"San Diego, CA",2019,1590
"Carlsbad, CA",2019,1590
"Stockton, CA",2019,826
"Lodi, CA",2019,826
"San Luis Obispo, CA",2019,1196
"Paso Robles, CA",2019,1196
"Arroyo Grande, CA",2019,1196
"San Francisco, CA",2019,2561
"Santa Maria, CA",2019,1667
"Santa Barbara, CA",2019,1667
"San Jose, CA",2019,2316
"Sunnyvale, CA",2019,2316
"Santa Clara, CA",2019,2316
"Santa Cruz, CA",2019,1844
"Watsonville, CA",2019,1844
"Redding, CA",2019,758
"Vallejo, CA",2019,1184
"Fairfield, CA",2019,1184
"Santa Rosa, CA",2019,1447
"Modesto, CA",2019,803
"Visalia, CA",2019,699
"Porterville, CA",2019,699
"Oxnard, CA",2019,1362
"Thousand Oaks, CA",2019,1362
"Ventura, CA",2019,1362
"Yolo, CA",2019,1015
"Yuba City, CA",2019,674
"Boulder, CO",2019,1242
"Colorado Springs, CO",2019,833
"Fort Collins, CO",2019,1025
"Grand Junction, CO",2019,637
"Denver, CO",2019,1204
"Aurora, CO",2019,1204
"Lakewood, CO",2019,1204
"Pueblo, CO",2019,661
"Teller County, CO",2019,807
"Greeley, CO",2019,796
"Danbury, CT",2019,1253
"Bridgeport, CT",2019,1032
"Stamford, CT",2019,1517
"Norwalk, CT",2019,1517
"Southern Middlesex County, CT",2019,1079
"Milford, CT",2019,1111
"Ansonia, CT",2019,1111
"Seymour, CT",2019,1111
"Waterbury, CT",2019,901
"New Haven, CT",2019,1163
"Meriden, CT",2019,1163
"Colchester, CT",2019,957
"Lebanon, CT",2019,957
"Norwich, CT",2019,898
"New London, CT",2019,898
"Hartford, CT",2019,960
"West Hartford, CT",2019,960
"East Hartford, CT",2019,960
"Windham County, CT",2019,825
"Dover, DE",2019,875
"Philadelphia, DE",2019,992
"Camden, DE",2019,992
"Wilmington, DE",2019,992
"Sussex County, DE",2019,812
"Washington, DC",2019,1454
"Arlington, DC",2019,1454
"Alexandria, DC",2019,1454
"Baker County, FL",2019,622
"Panama City, FL",2019,867
"Lynn Haven, FL",2019,867
"Panama City Beach, FL",2019,867
"Palm Bay, FL",2019,797
"Melbourne, FL",2019,797
"Titusville, FL",2019,797
"Fort Lauderdale, FL",2019,1135
"Punta Gorda, FL",2019,760
"Homosassa Springs, FL",2019,640
"Naples, FL",2019,1082
"Immokalee, FL",2019,1082
"Marco Island, FL",2019,1082
"Palm Coast, FL",2019,935
"Gainesville, FL",2019,773
"Gulf County, FL",2019,700
"Sebring, FL",2019,636
"Sebastian, FL",2019,802
"Vero Beach, FL",2019,802
"Cape Coral, FL",2019,838
"Fort Myers, FL",2019,838
"Tallahassee, FL",2019,776
"Ocala, FL",2019,712
"Miami, FL",2019,1147
"Miami Beach, FL",2019,1147
"Kendall, FL",2019,1147
"Crestview, FL",2019,852
"Fort Walton Beach, FL",2019,852
"Destin, FL",2019,852
"West Palm Beach, FL",2019,1145
"Boca Raton, FL",2019,1145
"Tampa, FL",2019,916
"St. Petersburg, FL",2019,916
"Clearwater, FL",2019,916
"Lakeland, FL",2019,708
"Winter Haven, FL",2019,708
"Jacksonville, FL",2019,798
"Port St. Lucie, FL",2019,873
"Pensacola, FL",2019,794
"Ferry Pass, FL",2019,794
"Brent, FL",2019,794
"North Port, FL",2019,925
"Sarasota, FL",2019,925
"Bradenton, FL",2019,925
"Orlando, FL",2019,1004
"Kissimmee, FL",2019,1004
"Sanford, FL",2019,1004
"The Villages, FL",2019,640
"Deltona, FL",2019,868
"Daytona Beach, FL",2019,868
"Ormond Beach, FL",2019,868
"Wakulla County, FL",2019,772
"Walton County, FL",2019,718
"Butts County, GA",2019,681
"Savannah, GA",2019,870
"Rome, GA",2019,607
"Gainesville, GA",2019,779
"Haralson County, GA",2019,690
"Warner Robins, GA",2019,780
"Lamar County, GA",2019,601
"Hinesville, GA",2019,775
"Lincoln County, GA",2019,576
"Long County, GA",2019,600
"Valdosta, GA",2019,536
"Brunswick, GA",2019,637
"Meriwether County, GA",2019,572
"Monroe County, GA",2019,628
"Morgan County, GA",2019,758
"Murray County, GA",2019,532
"Columbus, GA",2019,714
"Athens, GA",2019,667
"Clarke County, GA",2019,667
"Peach County, GA",2019,587
"Pulaski County, GA",2019,576
"Augusta, GA",2019,697
"Richmond County, GA",2019,697
"Chattanooga, GA",2019,694
"Atlanta, GA",2019,966
"Sandy Springs, GA",2019,966
"Roswell, GA",2019,966
"Dalton, GA",2019,635
"Albany, GA",2019,567
"Urban Honolulu, HI",2019,1563
"Pocatello, ID",2019,530
"Butte County, ID",2019,556
"Logan, ID",2019,564
"Gem County, ID",2019,608
"Idaho Falls, ID",2019,565
"Coeur d'Alene, ID",2019,654
"Lewiston, ID",2019,611
"Boise City, ID",2019,688
"Cape Girardeau, IL",2019,565
"Bond County, IL",2019,628
"DeKalb County, IL",2019,733
"De Witt County, IL",2019,567
"Grundy County, IL",2019,849
"Jackson County, IL",2019,563
"Kankakee, IL",2019,674
"Kendall County, IL",2019,934
"Bloomington, IL",2019,647
"Decatur, IL",2019,571
"Macoupin County, IL",2019,527
"Champaign, IL",2019,696
"Urbana, IL",2019,696
"Davenport, IL",2019,648
"Moline, IL",2019,648
"Rock Island, IL",2019,648
"St. Louis, IL",2019,713
"Springfield, IL",2019,657
"Danville, IL",2019,561
"Chicago, IL",2019,1044
"Joliet, IL",2019,1044
"Naperville, IL",2019,1044
"Williamson County, IL",2019,529
"Rockford, IL",2019,605
"Peoria, IL",2019,629
"Columbus, IN",2019,717
"Carroll County, IN",2019,520
"Muncie, IN",2019,559
"Elkhart, IN",2019,619
"Goshen, IN",2019,619
"Louisville, IN",2019,688
"Kokomo, IN",2019,556
"Jasper County, IN",2019,637
"Michigan City, IN",2019,594
"La Porte, IN",2019,594
"Anderson, IN",2019,610
"Bloomington, IN",2019,736
"Cincinnati, IN",2019,670
"Owen County, IN",2019,606
"Gary, IN",2019,751
"Putnam County, IN",2019,566
"South Bend, IN",2019,652
"Mishawaka, IN",2019,652
"Scott County, IN",2019,616
"Indianapolis, IN",2019,751
"Carmel, IN",2019,751
"Sullivan County, IN",2019,610
"Lafayette, IN",2019,707
"West Lafayette, IN",2019,707
"Union County, IN",2019,588
"Terre Haute, IN",2019,637
"Evansville, IN",2019,612
"Washington County, IN",2019,541
"Fort Wayne, IN",2019,615
"Benton County, IA",2019,526
"Bremer County, IA",2019,564
"Dubuque, IA",2019,599
"Waterloo, IA",2019,662
"Cedar Falls, IA",2019,662
"Iowa City, IA",2019,684
"Jones County, IA",2019,503
"Cedar Rapids, IA",2019,614
"Plymouth County, IA",2019,530
"Omaha, IA",2019,744
"Council Bluffs, IA",2019,744
"Davenport, IA",2019,648
"Moline, IA",2019,648
"Rock Island, IA",2019,648
"Ames, IA",2019,760
"Des Moines, IA",2019,736
"West Des Moines, IA",2019,736
"Washington County, IA",2019,554
"Sioux City, IA",2019,620
"St. Joseph, KS",2019,591
"Lawrence, KS",2019,706
"Kingman County, KS",2019,518
"Manhattan, KS",2019,727
"Wichita, KS",2019,598
"Sumner County, KS",2019,531
"Topeka, KS",2019,593
"Kansas City, KS",2019,786
"Allen County, KY",2019,485
"Butler County, KY",2019,467
"Grant County, KY",2019,634
"Huntington, KY",2019,609
"Ashland, KY",2019,609
"Evansville, KY",2019,612
"Elizabethtown, KY",2019,579
"Owensboro, KY",2019,571
"Meade County, KY",2019,557
"Cincinnati, KY",2019,670
"Shelby County, KY",2019,618
"Clarksville, KY",2019,689
"Louisville, KY",2019,688
"Bowling Green, KY",2019,615
"Lexington, KY",2019,692
"Fayette, KY",2019,692
"Acadia Parish, LA",2019,485
"Lake Charles, LA",2019,661
"Shreveport, LA",2019,718
"Bossier City, LA",2019,718
"Iberia Parish, LA",2019,594
"Iberville Parish, LA",2019,663
"Alexandria, LA",2019,623
"St. James Parish, LA",2019,611
"Lafayette, LA",2019,730
"New Orleans, LA",2019,844
"Metairie, LA",2019,844
"Hammond, LA",2019,645
"Houma, LA",2019,669
"Thibodaux, LA",2019,669
"Monroe, LA",2019,579
"Vermilion Parish, LA",2019,582
"Webster Parish, LA",2019,560
"Baton Rouge, LA",2019,849
"Lewiston, ME",2019,712
"Auburn, ME",2019,712
"Cumberland County, ME",2019,826
"Bangor, ME",2019,784
"Penobscot County, ME",2019,662
"Sagadahoc County, ME",2019,832
"Portland, ME",2019,1071
"York County, ME",2019,874
"York, ME",2019,1039
"Kittery, ME",2019,1039
"South Berwick, ME",2019,1039
"Cumberland, MD",2019,593
"Philadelphia, MD",2019,992
"Camden, MD",2019,992
"Wilmington, MD",2019,992
"Washington, MD",2019,1454
"Arlington, MD",2019,1454
"Alexandria, MD",2019,1454
"California, MD",2019,1102
"Lexington Park, MD",2019,1102
"Somerset County, MD",2019,718
"Hagerstown, MD",2019,742
"Salisbury, MD",2019,899
"Worcester County, MD",2019,816
"Baltimore, MD",2019,1074
"Columbia, MD",2019,1074
"Towson, MD",2019,1074
"Barnstable Town, MA",2019,1152
"Pittsfield, MA",2019,843
"Berkshire County, MA",2019,906
"New Bedford, MA",2019,777
"Easton, MA",2019,1124
"Raynham, MA",2019,1124
"Taunton, MA",2019,956
"Mansfield, MA",2019,956
"Norton, MA",2019,956
"Providence, MA",2019,889
"Fall River, MA",2019,889
"Lawrence, MA",2019,1057
"Springfield, MA",2019,831
"Lowell, MA",2019,1179
"Brockton, MA",2019,1136
"Boston, MA",2019,1801
"Cambridge, MA",2019,1801
"Quincy, MA",2019,1801
"Eastern Worcester County, MA",2019,940
"Western Worcester County, MA",2019,718
"Fitchburg, MA",2019,832
"Leominster, MA",2019,832
"Worcester, MA",2019,946
"Barry County, MI",2019,696
"Bay City, MI",2019,583
"Niles, MI",2019,558
"Benton Harbor, MI",2019,558
"Battle Creek, MI",2019,601
"Cass County, MI",2019,578
"Flint, MI",2019,570
"Lansing, MI",2019,730
"East Lansing, MI",2019,730
"Jackson, MI",2019,660
"Grand Rapids, MI",2019,736
"Wyoming, MI",2019,736
"Livingston County, MI",2019,762
"Midland, MI",2019,621
"Monroe, MI",2019,664
"Montcalm County, MI",2019,596
"Muskegon, MI",2019,602
"Holland, MI",2019,763
"Grand Haven, MI",2019,763
"Saginaw, MI",2019,628
"Kalamazoo, MI",2019,644
"Portage, MI",2019,644
"Ann Arbor, MI",2019,929
"Detroit, MI",2019,753
"Warren, MI",2019,753
"Livonia, MI",2019,753
"Fargo, MN",2019,691
"Fillmore County, MN",2019,529
"La Crosse, MN",2019,624
"Onalaska, MN",2019,624
"Le Sueur County, MN",2019,601
"Mille Lacs County, MN",2019,664
"Mankato, MN",2019,715
"North Mankato, MN",2019,715
"Rochester, MN",2019,734
"Grand Forks, MN",2019,671
"Duluth, MN",2019,670
"Sibley County, MN",2019,584
"St. Cloud, MN",2019,698
"Wabasha County, MN",2019,625
"Minneapolis, MN",2019,915
"St. Paul, MN",2019,915
"Bloomington, MN",2019,915
"Benton County, MS",2019,569
"Memphis, MS",2019,742
"Gulfport, MS",2019,681
"Biloxi, MS",2019,681
"Pascagoula, MS",2019,655
"Marshall County, MS",2019,564
"Hattiesburg, MS",2019,625
"Jackson, MS",2019,729
"Simpson County, MS",2019,602
"Tate County, MS",2019,617
"Tunica County, MS",2019,676
"Yazoo County, MS",2019,523
"Bates County, MO",2019,521
"Columbia, MO",2019,659
"Callaway County, MO",2019,521
"Cape Girardeau, MO",2019,565
"Dallas County, MO",2019,497
"St. Joseph, MO",2019,591
"McDonald County, MO",2019,550
"Moniteau County, MO",2019,488
"Joplin, MO",2019,567
"Jefferson City, MO",2019,502
"Polk County, MO",2019,494
"Kansas City, MO",2019,786
"Springfield, MO",2019,561
"St. Louis, MO",2019,713
"Great Falls, MT",2019,587
"Golden Valley County, MT",2019,637
"Missoula, MT",2019,732
"Billings, MT",2019,680
"Sioux City, NE",2019,620
"Hall County, NE",2019,577
"Hamilton County, NE",2019,529
"Howard County, NE",2019,529
"Lincoln, NE",2019,620
"Merrick County, NE",2019,572
"Saunders County, NE",2019,573
"Seward County, NE",2019,529
"Omaha, NE",2019,744
"Council Bluffs, NE",2019,744
"Las Vegas, NV",2019,791
"Henderson, NV",2019,791
"Paradise, NV",2019,791
"Reno, NV",2019,811
"Carson City, NV",2019,679
"Manchester, NH",2019,970
"Nashua, NH",2019,1086
"Hillsborough County, NH",2019,967
"Western Rockingham County, NH",2019,1151
"Boston, NH",2019,1801
"Cambridge, NH",2019,1801
"Quincy, NH",2019,1801
"Lawrence, NH",2019,1057
"Portsmouth, NH",2019,916
"Rochester, NH",2019,916
"Atlantic City, NJ",2019,1003
"Hammonton, NJ",2019,1003
"Ocean City, NJ",2019,998
"Vineland, NJ",2019,936
"Bridgeton, NJ",2019,936
"Jersey City, NJ",2019,1322
"Trenton, NJ",2019,1082
"Monmouth, NJ",2019,1137
"Ocean, NJ",2019,1137
"Bergen, NJ",2019,1425
"Passaic, NJ",2019,1425
"Philadelphia, NJ",2019,992
"Camden, NJ",2019,992
"Wilmington, NJ",2019,992
"Middlesex, NJ",2019,1360
"Somerset, NJ",2019,1360
"Hunterdon, NJ",2019,1360
"Newark, NJ",2019,1188
"Warren County, NJ",2019,1069
"Las Cruces, NM",2019,574
"Farmington, NM",2019,674
"Santa Fe, NM",2019,928
"Albuquerque, NM",2019,711
"Elmira, NY",2019,663
"Watertown, NY",2019,880
"Fort Drum, NY",2019,880
"Buffalo, NY",2019,695
"Cheektowaga, NY",2019,695
"Niagara Falls, NY",2019,695
"Utica, NY",2019,608
"Rome, NY",2019,608
"Poughkeepsie, NY",2019,1073
"Newburgh, NY",2019,1073
"Middletown, NY",2019,1073
"Syracuse, NY",2019,688
"New York, NY",2019,1599
"Albany, NY",2019,904
"Schenectady, NY",2019,904
"Troy, NY",2019,904
"Nassau, NY",2019,1548
"Suffolk, NY",2019,1548
"Binghamton, NY",2019,640
"Ithaca, NY",2019,941
"Kingston, NY",2019,962
"Glens Falls, NY",2019,761
"Rochester, NY",2019,760
"Westchester County, NY",2019,1463
"Yates County, NY",2019,647
"Burlington, NC",2019,637
"Brunswick County, NC",2019,736
"Hickory, NC",2019,549
"Lenoir, NC",2019,549
"Morganton, NC",2019,549
"Craven County, NC",2019,676
"Fayetteville, NC",2019,749
"Virginia Beach, NC",2019,925
"Norfolk, NC",2019,925
"Newport News, NC",2019,925
"Davidson County, NC",2019,582
"Gates County, NC",2019,569
"Haywood County, NC",2019,735
"Hoke County, NC",2019,628
"Iredell County, NC",2019,763
"Jones County, NC",2019,513
"Lincoln County, NC",2019,664
"Asheville, NC",2019,799
"Rocky Mount, NC",2019,555
"Wilmington, NC",2019,790
"Jacksonville, NC",2019,667
"Durham, NC",2019,902
"Chapel Hill, NC",2019,902
"Pamlico County, NC",2019,584
"Pender County, NC",2019,694
"Person County, NC",2019,534
"Greenville, NC",2019,611
"Greensboro, NC",2019,661
"High Point, NC",2019,661
"Rockingham County, NC",2019,513
"Rowan County, NC",2019,673
"Charlotte, NC",2019,897
"Concord, NC",2019,897
"Gastonia, NC",2019,897
"Raleigh, NC",2019,949
"Goldsboro, NC",2019,569
"Winston, NC",2019,583
"Salem, NC",2019,583
"Fargo, ND",2019,691
"Grand Forks, ND",2019,671
"Bismarck, ND",2019,663
"Oliver County, ND",2019,659
"Sioux County, ND",2019,546
"Lima, OH",2019,562
"Wheeling, OH",2019,552
"Brown County, OH",2019,553
"Springfield, OH",2019,613
"Hocking County, OH",2019,571
"Weirton, OH",2019,555
"Steubenville, OH",2019,555
"Huntington, OH",2019,609
"Ashland, OH",2019,609
"Cleveland, OH",2019,678
"Elyria, OH",2019,678
"Dayton, OH",2019,599
"Perry County, OH",2019,542
"Columbus, OH",2019,761
"Mansfield, OH",2019,516
"Canton, OH",2019,586
"Massillon, OH",2019,586
"Akron, OH",2019,623
"Youngstown, OH",2019,544
"Warren, OH",2019,544
"Boardman, OH",2019,544
"Union County, OH",2019,703
"Cincinnati, OH",2019,670
"Toledo, OH",2019,560
"Lawton, OK",2019,562
"Cotton County, OK",2019,611
"Grady County, OK",2019,529
"Le Flore County, OK",2019,552
"Lincoln County, OK",2019,529
"Oklahoma City, OK",2019,689
"Okmulgee County, OK",2019,557
"Pawnee County, OK",2019,564
"Fort Smith, OK",2019,529
"Tulsa, OK",2019,669
"Corvallis, OR",2019,886
"Bend, OR",2019,884
"Redmond, OR",2019,884
"Medford, OR",2019,747
"Grants Pass, OR",2019,722
"Eugene, OR",2019,780
"Springfield, OR",2019,780
"Albany, OR",2019,761
"Salem, OR",2019,736
"Portland, OR",2019,1234
"Vancouver, OR",2019,1234
"Hillsboro, OR",2019,1234
"Gettysburg, PA",2019,771
"Armstrong County, PA",2019,596
"Reading, PA",2019,792
"Altoona, PA",2019,638
"Johnstown, PA",2019,573
"State College, PA",2019,887
"Columbia County, PA",2019,663
"Erie, PA",2019,631
"Chambersburg, PA",2019,700
"Waynesboro, PA",2019,700
"Lancaster, PA",2019,869
"Lebanon, PA",2019,702
"Williamsport, PA",2019,694
"Sharon, PA",2019,548
"East Stroudsburg, PA",2019,871
"Montour County, PA",2019,694
"Allentown, PA",2019,887
"Bethlehem, PA",2019,887
"Easton, PA",2019,887
"Harrisburg, PA",2019,813
"Carlisle, PA",2019,813
"Philadelphia, PA",2019,992
"Camden, PA",2019,992
"Wilmington, PA",2019,992
"Pike County, PA",2019,912
"Pittsburgh, PA",2019,725
"Scranton, PA",2019,636
", PA",2019,636
"Wilkes, PA",2019,636
"Barre, PA",2019,636
"York, PA",2019,722
"Hanover, PA",2019,722
"Newport, RI",2019,1076
"Middleton, RI",2019,1076
"Portsmouth, RI",2019,1076
"Providence, RI",2019,889
"Fall River, RI",2019,889
"Westerly, RI",2019,889
"Hopkinton, RI",2019,889
"New Shoreham, RI",2019,889
"Anderson, SC",2019,614
"Beaufort County, SC",2019,998
"Chester County, SC",2019,529
"Darlington County, SC",2019,586
"Charleston, SC",2019,967
"North Charleston, SC",2019,967
"Augusta, SC",2019,697
"Richmond County, SC",2019,697
"Florence, SC",2019,605
"Myrtle Beach, SC",2019,797
"North Myrtle Beach, SC",2019,797
"Conway, SC",2019,797
"Jasper County, SC",2019,801
"Kershaw County, SC",2019,650
"Lancaster County, SC",2019,626
"Laurens County, SC",2019,559
"Greenville, SC",2019,755
"Mauldin, SC",2019,755
"Easley, SC",2019,755
"Columbia, SC",2019,838
"Spartanburg, SC",2019,632
"Sumter, SC",2019,622
"Union County, SC",2019,520
"Charlotte, SC",2019,897
"Concord, SC",2019,897
"Gastonia, SC",2019,897
"Custer County, SD",2019,670
"Meade County, SD",2019,587
"Rapid City, SD",2019,671
"Sioux Falls, SD",2019,715
"Sioux City, SD",2019,620
"Campbell County, TN",2019,468
"Crockett County, TN",2019,509
"Grainger County, TN",2019,554
"Hickman County, TN",2019,701
"Morristown, TN",2019,544
"Macon County, TN",2019,548
"Jackson, TN",2019,634
"Maury County, TN",2019,726
"Clarksville, TN",2019,689
"Morgan County, TN",2019,507
"Cleveland, TN",2019,604
"Roane County, TN",2019,581
"Chattanooga, TN",2019,694
"Smith County, TN",2019,529
"Kingsport, TN",2019,529
"Bristol, TN",2019,529
"Memphis, TN",2019,742
"Knoxville, TN",2019,698
"Johnson City, TN",2019,552
"Nashville, TN",2019,911
"Davidson, TN",2019,911
"Murfreesboro, TN",2019,911
", TN",2019,911
"Franklin, TN",2019,911
"Aransas County, TX",2019,816
"Atascosa County, TX",2019,645
"Austin County, TX",2019,792
"Texarkana, TX",2019,625
"Brazoria County, TX",2019,935
"Brownsville, TX",2019,563
"Harlingen, TX",2019,563
"Killeen, TX",2019,593
"Temple, TX",2019,593
"Odessa, TX",2019,899
"El Paso, TX",2019,678
"Falls County, TX",2019,529
"Sherman, TX",2019,708
"Denison, TX",2019,708
"McAllen, TX",2019,586
"Edinburg, TX",2019,586
"Mission, TX",2019,586
"Hood County, TX",2019,814
"Hudspeth County, TX",2019,700
"Kendall County, TX",2019,984
"Lampasas County, TX",2019,551
"Lubbock, TX",2019,726
"Lynn County, TX",2019,625
"Waco, TX",2019,628
"Martin County, TX",2019,560
"Medina County, TX",2019,609
"Midland, TX",2019,1067
"Newton County, TX",2019,568
"Oldham County, TX",2019,736
"Beaumont, TX",2019,745
"Port Arthur, TX",2019,745
"Amarillo, TX",2019,654
"College Station, TX",2019,767
"Bryan, TX",2019,767
"Dallas, TX",2019,989
"Rusk County, TX",2019,599
"Corpus Christi, TX",2019,876
"Tyler, TX",2019,747
"Somervell County, TX",2019,668
"Fort Worth, TX",2019,853
"Arlington, TX",2019,853
"Abilene, TX",2019,621
"San Angelo, TX",2019,732
"Longview, TX",2019,766
"Victoria, TX",2019,784
"Houston, TX",2019,907
"The Woodlands, TX",2019,907
"Sugar Land, TX",2019,907
"Laredo, TX",2019,676
"Wichita Falls, TX",2019,599
"Austin, TX",2019,1086
"Round Rock, TX",2019,1086
"San Antonio, TX",2019,844
"New Braunfels, TX",2019,844
"Wise County, TX",2019,857
"Box Elder County, UT",2019,544
"Logan, UT",2019,564
"Salt Lake City, UT",2019,870
"Tooele County, UT",2019,751
"Provo, UT",2019,751
"Orem, UT",2019,751
"St. George, UT",2019,717
"Ogden, UT",2019,713
"Clearfield, UT",2019,713
"Burlington, VT",2019,1202
"South Burlington, VT",2019,1202
"Buckingham County, VA",2019,698
"Culpeper County, VA",2019,789
"Floyd County, VA",2019,611
"Franklin County, VA",2019,529
"Giles County, VA",2019,529
"Pulaski County, VA",2019,611
"Rappahannock County, VA",2019,836
"Warren County, VA",2019,756
"Kingsport, VA",2019,529
"Bristol, VA",2019,529
"Charlottesville, VA",2019,1146
"Harrisonburg, VA",2019,678
"Lynchburg, VA",2019,637
"Washington, VA",2019,1454
"Arlington, VA",2019,1454
"Alexandria, VA",2019,1454
"Blacksburg, VA",2019,759
"Christiansburg, VA",2019,759
"Radford, VA",2019,759
"Richmond, VA",2019,932
"Roanoke, VA",2019,646
"Staunton, VA",2019,661
"Waynesboro, VA",2019,661
"Virginia Beach, VA",2019,925
"Norfolk, VA",2019,925
"Newport News, VA",2019,925
"Winchester, VA",2019,724
"Lewiston, WA",2019,611
"Columbia County, WA",2019,701
"Longview, WA",2019,715
"Wenatchee, WA",2019,742
"Kennewick, WA",2019,778
"Richland, WA",2019,778
"Bremerton, WA",2019,929
"Silverdale, WA",2019,929
"Pend Oreille County, WA",2019,578
"Tacoma, WA",2019,966
"Mount Vernon, WA",2019,778
"Anacortes, WA",2019,778
"Portland, WA",2019,1234
"Vancouver, WA",2019,1234
"Hillsboro, WA",2019,1234
"Seattle, WA",2019,1557
"Bellevue, WA",2019,1557
"Spokane, WA",2019,669
"Stevens County, WA",2019,570
"Olympia, WA",2019,938
"Tumwater, WA",2019,938
"Walla Walla County, WA",2019,735
"Bellingham, WA",2019,811
"Yakima, WA",2019,637
"Martinsburg, WV",2019,834
"Boone County, WV",2019,504
"Fayette County, WV",2019,506
"Winchester, WV",2019,724
"Weirton, WV",2019,555
"Steubenville, WV",2019,555
"Jefferson County, WV",2019,774
"Charleston, WV",2019,671
"Lincoln County, WV",2019,513
"Cumberland, WV",2019,593
"Wheeling, WV",2019,552
"Morgantown, WV",2019,678
"Putnam County, WV",2019,644
"Raleigh County, WV",2019,650
"Huntington, WV",2019,609
"Ashland, WV",2019,609
"Parkersburg, WV",2019,605
"Vienna, WV",2019,605
"Columbia County, WI",2019,657
"Madison, WI",2019,931
"Duluth, WI",2019,670
"Eau Claire, WI",2019,612
"Fond du Lac, WI",2019,605
"Green County, WI",2019,590
"Iowa County, WI",2019,598
"Kenosha County, WI",2019,689
"Green Bay, WI",2019,650
"La Crosse, WI",2019,624
"Onalaska, WI",2019,624
"Wausau, WI",2019,605
"Oconto County, WI",2019,572
"Appleton, WI",2019,598
"Racine, WI",2019,655
"Janesville, WI",2019,612
"Beloit, WI",2019,612
"Minneapolis, WI",2019,915
"St. Paul, WI",2019,915
"Bloomington, WI",2019,915
"Sheboygan, WI",2019,595
"Milwaukee, WI",2019,753
"Waukesha, WI",2019,753
"West Allis, WI",2019,753
"Oshkosh, WI",2019,606
"Neenah, WI",2019,606
"Cheyenne, WY",2019,646
"Casper, WY",2019,702
"Arecibo, PR",2019,361
"Fajardo, PR",2019,394
"Mayagüez, PR",2019,404
"Barranquitas, PR",2019,363
"Aibonito, PR",2019,363
"Guayama, PR",2019,369
"Quebradillas Municipio, PR",2019,359
"San German, PR",2019,366
"Caguas, PR",2019,427
"Aguadilla, PR",2019,373
"Isabela, PR",2019,373
"Utuado Municipio, PR",2019,373
"Ponce, PR",2019,408
"San Juan, PR",2019,459
"Guaynabo, PR",2019,459
"Yauco, PR",2019,363
"Daphne, AL",2020,749
"Fairhope, AL",2020,749
"Foley, AL",2020,749
"Anniston, AL",2020,531
"Oxford, AL",2020,531
"Jacksonville, AL",2020,531
"Chilton County, AL",2020,627
"Gadsden, AL",2020,527
"Henry County, AL",2020,520
"Dothan, AL",2020,506
"Florence, AL",2020,565
"Muscle Shoals, AL",2020,565
"Auburn, AL",2020,623
"Opelika, AL",2020,623
"Huntsville, AL",2020,660
"Mobile, AL",2020,699
"Montgomery, AL",2020,702
"Decatur, AL",2020,546
"Pickens County, AL",2020,489
"Columbus, AL",2020,670
"Birmingham, AL",2020,861
"Hoover, AL",2020,861
"Tuscaloosa, AL",2020,737
"Walker County, AL",2020,570
"Anchorage, AK",2020,991
"Fairbanks, AK",2020,1006
"Matanuska, AK",2020,792
"Susitna Borough, AK",2020,792
"Sierra Vista, AZ",2020,658
"Douglas, AZ",2020,658
"Flagstaff, AZ",2020,1024
"Lake Havasu City, AZ",2020,698
"Kingman, AZ",2020,698
"Tucson, AZ",2020,721
"Phoenix, AZ",2020,958
"Mesa, AZ",2020,958
"Scottsdale, AZ",2020,958
"Prescott, AZ",2020,781
"Yuma, AZ",2020,621
"Jonesboro, AR",2020,628
"Memphis, AR",2020,755
"Hot Springs, AR",2020,586
"Grant County, AR",2020,608
"Pine Bluff, AR",2020,541
"Little River County, AR",2020,478
"Texarkana, AR",2020,624
"Poinsett County, AR",2020,478
"Little Rock, AR",2020,688
"North Little Rock, AR",2020,688
"Conway, AR",2020,688
"Fort Smith, AR",2020,521
"Fayetteville, AR",2020,630
"Springdale, AR",2020,630
"Rogers, AR",2020,630
"Chico, CA",2020,842
"Oakland, CA",2020,1808
"Fremont, CA",2020,1808
"Fresno, CA",2020,787
"El Centro, CA",2020,781
"Bakersfield, CA",2020,726
"Hanford, CA",2020,861
"Corcoran, CA",2020,861
"Los Angeles, CA",2020,1517
"Long Beach, CA",2020,1517
"Glendale, CA",2020,1517
"Madera, CA",2020,839
"Merced, CA",2020,782
"Salinas, CA",2020,1467
"Napa, CA",2020,1427
"Santa Ana, CA",2020,1785
"Anaheim, CA",2020,1785
"Irvine, CA",2020,1785
